circuitid,raceid,resultid,statusid,alt
19,835,20076,13,223
19,835,20075,13,223
19,835,20074,13,223
19,835,20073,13,223
19,835,20072,12,223
66,836,20105,12,551
66,836,20104,12,551
66,836,20103,12,551
66,836,20102,11,551
66,836,20101,1,551
66,836,20100,1,551
66,836,20117,3,551
66,836,20116,94,551
66,836,20115,5,551
66,836,20114,22,551
66,836,20113,3,551
66,836,20112,6,551
66,836,20111,5,551
66,836,20110,17,551
66,836,20109,14,551
66,836,20108,13,551
66,836,20107,13,551
66,836,20106,13,551
13,837,20124,12,401
13,837,20122,11,401
13,837,20121,1,401
13,837,20120,1,401
13,837,20119,1,401
13,837,20118,1,401
13,837,20131,108,401
13,837,20130,25,401
13,837,20129,51,401
13,837,20128,108,401
13,837,20127,16,401
13,837,20126,15,401
13,837,20125,13,401
13,837,20123,12,401
55,838,20143,25,88
55,838,20142,25,88
55,838,20141,5,88
55,838,20140,5,88
55,838,20139,55,88
55,838,20138,48,88
55,838,20137,18,88
55,838,20136,15,88
55,838,20135,13,88
55,838,20134,13,88
55,838,20133,1,88
55,838,20132,1,88
55,838,20181,15,88
55,838,20182,18,88
55,838,20149,5,88
55,838,20148,25,88
55,838,20147,5,88
55,838,20146,5,88
55,838,20145,5,88
55,838,20144,5,88
14,839,20153,15,162
14,839,20172,5,162
14,839,20171,51,162
14,839,20170,110,162
14,839,20169,31,162
14,839,20168,23,162
14,839,20167,5,162
14,839,20166,5,162
14,839,20165,25,162
14,839,20164,6,162
14,839,20163,6,162
14,839,20162,5,162
14,839,20161,31,162
14,839,20160,108,162
14,839,20159,6,162
14,839,20158,21,162
14,839,20157,6,162
14,839,20156,18,162
14,839,20183,1,162
14,839,20184,5,162
14,839,20155,18,162
14,839,20154,15,162
14,839,20173,7,162
14,839,20152,1,162
14,839,20151,1,162
14,839,20150,1,162
14,839,20176,54,162
14,839,20175,5,162
14,839,20174,5,162
1,841,20788,11,10
1,841,20789,11,10
1,841,20790,11,10
1,841,20782,1,10
1,841,20791,12,10
1,841,20792,14,10
1,841,20793,19,10
1,841,20794,7,10
1,841,20795,4,10
1,841,20796,47,10
1,841,20797,4,10
1,841,20798,7,10
1,841,20799,2,10
1,841,20800,2,10
1,841,20783,1,10
1,841,20784,1,10
1,841,20785,1,10
1,841,20786,11,10
1,841,20787,11,10
1,841,20781,1,10
1,841,20780,1,10
1,841,20779,1,10
1,841,23539,81,10
1,841,23540,81,10
2,842,20809,1,18
2,842,20801,1,18
2,842,20802,1,18
2,842,20803,1,18
2,842,20804,1,18
2,842,20805,1,18
2,842,20806,1,18
2,842,20807,1,18
2,842,20808,1,18
2,842,20810,1,18
2,842,20811,11,18
2,842,20812,11,18
2,842,20813,11,18
2,842,20814,11,18
2,842,20815,11,18
2,842,20816,12,18
2,842,20817,3,18
2,842,20818,88,18
2,842,20819,3,18
2,842,20820,8,18
2,842,20821,3,18
2,842,20822,6,18
2,842,20823,128,18
2,842,20824,129,18
17,843,20830,1,5
17,843,20831,1,5
17,843,20832,1,5
17,843,20833,1,5
17,843,20834,1,5
17,843,20835,1,5
17,843,20836,1,5
17,843,20837,1,5
17,843,20838,1,5
17,843,20839,11,5
17,843,20840,11,5
17,843,20841,11,5
17,843,20842,11,5
17,843,20843,11,5
17,843,20844,12,5
17,843,20845,12,5
17,843,20846,12,5
17,843,20847,12,5
17,843,20848,36,5
17,843,20829,1,5
17,843,20828,1,5
17,843,20827,1,5
17,843,20826,1,5
17,843,20825,1,5
5,844,20869,13,130
5,844,20849,1,130
5,844,20850,1,130
5,844,20851,1,130
5,844,20852,1,130
5,844,20853,1,130
5,844,20854,1,130
5,844,20855,1,130
5,844,20856,1,130
5,844,20857,1,130
5,844,20858,1,130
5,844,20859,1,130
5,844,20860,1,130
5,844,20861,11,130
5,844,20862,11,130
5,844,20863,11,130
5,844,20864,11,130
5,844,20865,11,130
5,844,20866,11,130
5,844,20867,12,130
5,844,20868,12,130
5,844,20870,15,130
5,844,20871,31,130
5,844,20872,6,130
4,845,20894,6,109
4,845,20895,3,109
4,845,20896,6,109
4,845,20878,11,109
4,845,20873,1,109
4,845,20885,11,109
4,845,20874,1,109
4,845,20875,1,109
4,845,20876,1,109
4,845,20877,11,109
4,845,20893,15,109
4,845,20884,11,109
4,845,20883,11,109
4,845,20882,11,109
4,845,20881,11,109
4,845,20880,11,109
4,845,20879,11,109
4,845,20892,14,109
4,845,20886,11,109
4,845,20887,11,109
4,845,20888,12,109
4,845,20889,12,109
4,845,20890,12,109
4,845,20891,13,109
6,846,20919,22,7
6,846,20897,1,7
6,846,20898,1,7
6,846,20899,1,7
6,846,20900,1,7
6,846,20901,1,7
6,846,23541,82,7
6,846,20902,1,7
6,846,20903,11,7
6,846,20904,11,7
6,846,20905,11,7
6,846,20906,11,7
6,846,20907,12,7
6,846,20908,12,7
6,846,20909,12,7
6,846,20910,12,7
6,846,20911,13,7
6,846,20912,13,7
6,846,20913,14,7
6,846,20914,3,7
6,846,20915,4,7
6,846,20916,4,7
6,846,20917,3,7
6,846,20918,5,7
7,847,20938,31,13
7,847,20920,1,13
7,847,20921,1,13
7,847,20922,1,13
7,847,20923,1,13
7,847,20924,1,13
7,847,20925,1,13
7,847,20926,1,13
7,847,20927,1,13
7,847,20928,1,13
7,847,20929,1,13
7,847,20930,1,13
7,847,20931,1,13
7,847,20932,11,13
7,847,20933,11,13
7,847,20934,11,13
7,847,20935,11,13
7,847,20936,11,13
7,847,20937,3,13
7,847,20939,3,13
7,847,20940,3,13
7,847,20941,4,13
7,847,20942,7,13
7,847,20943,4,13
12,848,20950,1,4
12,848,20951,11,4
12,848,20952,11,4
12,848,20953,11,4
12,848,20954,11,4
12,848,20955,11,4
12,848,20956,11,4
12,848,20957,11,4
12,848,20958,11,4
12,848,20959,11,4
12,848,20960,11,4
12,848,20961,11,4
12,848,20962,12,4
12,848,20963,12,4
12,848,20964,12,4
12,848,20965,12,4
12,848,20966,13,4
12,848,20967,13,4
12,848,20949,1,4
12,848,20948,1,4
12,848,20947,1,4
12,848,20946,1,4
12,848,20945,1,4
12,848,20944,1,4
9,849,20986,13,153
9,849,20968,1,153
9,849,20969,1,153
9,849,20970,1,153
9,849,20971,1,153
9,849,20972,1,153
9,849,20973,1,153
9,849,20974,1,153
9,849,20975,1,153
9,849,20976,1,153
9,849,20977,1,153
9,849,20978,1,153
9,849,20979,1,153
9,849,20980,11,153
9,849,20981,11,153
9,849,20982,11,153
9,849,20983,12,153
9,849,20984,12,153
9,849,20985,12,153
9,849,20987,61,153
9,849,20988,3,153
9,849,20989,5,153
9,849,20990,44,153
9,849,20991,6,153
20,850,20998,11,578
20,850,20999,11,578
20,850,21000,11,578
20,850,21001,11,578
20,850,21002,11,578
20,850,21003,11,578
20,850,21004,11,578
20,850,21005,11,578
20,850,21006,11,578
20,850,21007,12,578
20,850,21008,13,578
20,850,21009,13,578
20,850,21010,13,578
20,850,21011,14,578
20,850,21012,10,578
20,850,21013,9,578
20,850,21014,44,578
20,850,21015,4,578
20,850,20997,1,578
20,850,20996,1,578
20,850,20995,1,578
20,850,20994,1,578
20,850,20993,1,578
20,850,20992,1,578
11,851,21029,12,264
11,851,21030,12,264
11,851,21031,12,264
11,851,21022,11,264
11,851,21032,14,264
11,851,21033,14,264
11,851,21034,15,264
11,851,21035,15,264
11,851,21036,47,264
11,851,21037,6,264
11,851,21038,42,264
11,851,21039,44,264
11,851,21023,11,264
11,851,21024,11,264
11,851,21025,11,264
11,851,21026,11,264
11,851,21027,11,264
11,851,21028,12,264
11,851,21021,1,264
11,851,21020,1,264
11,851,21019,1,264
11,851,21018,1,264
11,851,21017,1,264
11,851,21016,1,264
13,852,21049,1,401
13,852,21040,1,401
13,852,21041,1,401
13,852,21042,1,401
13,852,21043,1,401
13,852,21044,1,401
13,852,21045,1,401
13,852,21046,1,401
13,852,21047,1,401
13,852,21048,1,401
13,852,21050,1,401
13,852,21051,1,401
13,852,21052,1,401
13,852,21053,11,401
13,852,21054,11,401
13,852,21055,11,401
13,852,21056,11,401
13,852,21057,11,401
13,852,21058,11,401
13,852,21059,22,401
13,852,21060,5,401
13,852,21061,4,401
13,852,21062,65,401
13,852,21063,4,401
14,853,21070,11,162
14,853,21071,11,162
14,853,21072,11,162
14,853,21073,11,162
14,853,21074,11,162
14,853,21075,11,162
14,853,21076,12,162
14,853,21077,12,162
14,853,21078,12,162
14,853,21079,111,162
14,853,21082,9,162
14,853,21081,6,162
14,853,21080,6,162
14,853,21087,4,162
14,853,21086,4,162
14,853,21085,4,162
14,853,21084,6,162
14,853,21083,3,162
14,853,21069,1,162
14,853,21068,1,162
14,853,21067,1,162
14,853,21066,1,162
14,853,21065,1,162
14,853,21064,1,162
15,854,21099,11,18
15,854,21088,1,18
15,854,21089,1,18
15,854,21090,1,18
15,854,21091,1,18
15,854,21092,1,18
15,854,21093,1,18
15,854,21094,11,18
15,854,21095,11,18
15,854,21096,11,18
15,854,21097,11,18
15,854,21098,11,18
15,854,21100,11,18
15,854,21101,12,18
15,854,21102,12,18
15,854,21103,12,18
15,854,21104,12,18
15,854,21105,12,18
15,854,21106,14,18
15,854,21107,14,18
15,854,21108,3,18
15,854,21109,6,18
15,854,21110,3,18
15,854,21111,3,18
22,855,21121,1,45
22,855,21129,1,45
22,855,21118,1,45
22,855,21128,1,45
22,855,21127,1,45
22,855,21126,1,45
22,855,21120,1,45
22,855,21116,1,45
22,855,21119,1,45
22,855,21135,36,45
22,855,21134,13,45
22,855,21133,12,45
22,855,21132,12,45
22,855,21115,1,45
22,855,21114,1,45
22,855,21113,1,45
22,855,21112,1,45
22,855,21122,1,45
22,855,21117,1,45
22,855,21125,1,45
22,855,21130,1,45
22,855,21124,1,45
22,855,21131,12,45
22,855,21123,1,45
35,856,21159,4,0
35,856,21138,1,0
35,856,21137,1,0
35,856,21136,1,0
35,856,21139,1,0
35,856,21142,1,0
35,856,21143,1,0
35,856,21144,1,0
35,856,21145,1,0
35,856,21146,1,0
35,856,21147,1,0
35,856,21148,11,0
35,856,21149,11,0
35,856,21150,11,0
35,856,21151,11,0
35,856,21152,11,0
35,856,21153,11,0
35,856,21154,11,0
35,856,21155,11,0
35,856,21156,13,0
35,856,21157,8,0
35,856,21158,4,0
35,856,21140,1,0
35,856,21141,1,0
68,857,21178,15,194
68,857,21160,1,194
68,857,21161,1,194
68,857,21162,1,194
68,857,21163,1,194
68,857,21164,1,194
68,857,21165,1,194
68,857,21166,1,194
68,857,21167,11,194
68,857,21168,11,194
68,857,21169,11,194
68,857,21170,11,194
68,857,21171,11,194
68,857,21172,11,194
68,857,21173,12,194
68,857,21174,12,194
68,857,21175,13,194
68,857,21176,13,194
68,857,21177,13,194
68,857,21179,22,194
68,857,21180,5,194
68,857,21181,6,194
68,857,21182,4,194
68,857,21183,4,194
24,858,21190,1,3
24,858,21191,1,3
24,858,21192,1,3
24,858,21193,11,3
24,858,21194,11,3
24,858,21195,11,3
24,858,21196,11,3
24,858,21197,11,3
24,858,21198,11,3
24,858,21199,11,3
24,858,21200,11,3
24,858,21201,12,3
24,858,21202,12,3
24,858,21203,12,3
24,858,21204,26,3
24,858,21205,9,3
24,858,21206,23,3
24,858,21207,29,3
24,858,21189,1,3
24,858,21188,1,3
24,858,21187,1,3
24,858,21186,1,3
24,858,21185,1,3
24,858,21184,1,3
18,859,21226,13,785
18,859,21208,1,785
18,859,21209,1,785
18,859,21210,1,785
18,859,21211,1,785
18,859,21212,1,785
18,859,21213,11,785
18,859,21214,11,785
18,859,21215,11,785
18,859,21216,11,785
18,859,21217,11,785
18,859,21218,11,785
18,859,21219,11,785
18,859,21220,11,785
18,859,21221,11,785
18,859,21222,11,785
18,859,21223,12,785
18,859,21224,12,785
18,859,21225,12,785
18,859,21227,13,785
18,859,21228,31,785
18,859,21229,6,785
18,859,21230,31,785
18,859,21231,31,785
1,860,21252,4,10
1,860,21253,4,10
1,860,21254,81,10
1,860,21255,81,10
1,860,21246,15,10
1,860,21238,1,10
1,860,21247,4,10
1,860,21248,4,10
1,860,21249,22,10
1,860,21250,38,10
1,860,21251,6,10
1,860,21232,1,10
1,860,21233,1,10
1,860,21234,1,10
1,860,21235,1,10
1,860,21236,1,10
1,860,21237,1,10
1,860,21245,11,10
1,860,21239,1,10
1,860,21240,1,10
1,860,21241,1,10
1,860,21242,1,10
1,860,21243,1,10
1,860,21244,3,10
2,861,21279,4,18
2,861,21256,1,18
2,861,21257,1,18
2,861,21258,1,18
2,861,21259,1,18
2,861,21260,1,18
2,861,21261,1,18
2,861,21262,1,18
2,861,21263,1,18
2,861,21264,1,18
2,861,21265,1,18
2,861,21266,1,18
2,861,21267,1,18
2,861,21268,1,18
2,861,21269,1,18
2,861,21270,1,18
2,861,21271,11,18
2,861,21272,11,18
2,861,21273,11,18
2,861,21274,5,18
2,861,21275,12,18
2,861,21276,12,18
2,861,21277,12,18
2,861,21278,31,18
17,862,21298,11,5
17,862,21280,1,5
17,862,21281,1,5
17,862,21282,1,5
17,862,21283,1,5
17,862,21284,1,5
17,862,21285,1,5
17,862,21286,1,5
17,862,21287,1,5
17,862,21288,1,5
17,862,21289,1,5
17,862,21290,1,5
17,862,21291,1,5
17,862,21292,1,5
17,862,21293,1,5
17,862,21294,1,5
17,862,21295,1,5
17,862,21296,1,5
17,862,21297,11,5
17,862,21299,11,5
17,862,21300,11,5
17,862,21301,12,5
17,862,21302,13,5
17,862,21303,61,5
3,863,21310,1,7
3,863,21311,1,7
3,863,21312,1,7
3,863,21313,1,7
3,863,21314,1,7
3,863,21315,1,7
3,863,21316,1,7
3,863,21317,1,7
3,863,21318,11,7
3,863,21319,11,7
3,863,21320,11,7
3,863,21321,43,7
3,863,21322,12,7
3,863,21323,12,7
3,863,21324,12,7
3,863,21325,76,7
3,863,21326,29,7
3,863,21327,5,7
3,863,21309,1,7
3,863,21308,1,7
3,863,21307,1,7
3,863,21306,1,7
3,863,21305,1,7
3,863,21304,1,7
4,864,21346,13,109
4,864,21328,1,109
4,864,21329,1,109
4,864,21330,1,109
4,864,21331,1,109
4,864,21332,1,109
4,864,21333,1,109
4,864,21334,1,109
4,864,21335,1,109
4,864,21336,1,109
4,864,21337,11,109
4,864,21338,11,109
4,864,21339,11,109
4,864,21340,11,109
4,864,21341,11,109
4,864,21342,11,109
4,864,21343,11,109
4,864,21344,11,109
4,864,21345,12,109
4,864,21347,61,109
4,864,21348,26,109
4,864,21349,26,109
4,864,21350,4,109
4,864,21351,4,109
6,865,21375,3,7
6,865,21373,3,7
6,865,21358,1,7
6,865,21374,3,7
6,865,21352,1,7
6,865,21365,11,7
6,865,21353,1,7
6,865,21354,1,7
6,865,21355,1,7
6,865,21356,1,7
6,865,21357,1,7
6,865,21364,11,7
6,865,21363,11,7
6,865,21362,11,7
6,865,21361,1,7
6,865,21360,1,7
6,865,21359,1,7
6,865,21372,3,7
6,865,21366,12,7
6,865,21367,4,7
6,865,21368,31,7
6,865,21369,31,7
6,865,21370,32,7
6,865,21371,10,7
7,866,21399,22,13
7,866,21376,1,13
7,866,21377,1,13
7,866,21378,1,13
7,866,21379,1,13
7,866,21380,1,13
7,866,21381,1,13
7,866,21382,1,13
7,866,21383,1,13
7,866,21384,1,13
7,866,21385,1,13
7,866,21386,1,13
7,866,21387,1,13
7,866,21388,1,13
7,866,21389,1,13
7,866,21390,11,13
7,866,21391,11,13
7,866,21392,11,13
7,866,21393,11,13
7,866,21394,11,13
7,866,21395,13,13
7,866,21396,22,13
7,866,21397,65,13
7,866,21398,23,13
12,867,21418,4,4
12,867,21400,1,4
12,867,21401,1,4
12,867,21402,1,4
12,867,21403,1,4
12,867,21404,1,4
12,867,21405,1,4
12,867,21406,1,4
12,867,21407,1,4
12,867,21408,1,4
12,867,21409,1,4
12,867,21410,1,4
12,867,21411,1,4
12,867,21412,1,4
12,867,21413,1,4
12,867,21414,1,4
12,867,21415,11,4
12,867,21416,11,4
12,867,21417,11,4
12,867,21419,40,4
12,867,21420,6,4
12,867,21421,4,4
12,867,21422,4,4
12,867,21423,54,4
9,868,21430,1,153
9,868,21431,1,153
9,868,21432,1,153
9,868,21433,1,153
9,868,21434,1,153
9,868,21435,1,153
9,868,21436,1,153
9,868,21437,1,153
9,868,21438,1,153
9,868,21439,11,153
9,868,21440,11,153
9,868,21441,11,153
9,868,21442,11,153
9,868,21443,12,153
9,868,21444,12,153
9,868,21445,4,153
9,868,21446,4,153
9,868,21447,5,153
9,868,21429,1,153
9,868,21428,1,153
9,868,21427,1,153
9,868,21426,1,153
9,868,21425,1,153
9,868,21424,1,153
10,869,21466,12,103
10,869,21448,1,103
10,869,21449,1,103
10,869,21450,1,103
10,869,21451,1,103
10,869,21452,1,103
10,869,21453,1,103
10,869,21454,1,103
10,869,21455,1,103
10,869,21456,1,103
10,869,21457,1,103
10,869,21458,1,103
10,869,21459,1,103
10,869,21460,1,103
10,869,21461,1,103
10,869,21462,11,103
10,869,21463,11,103
10,869,21464,11,103
10,869,21465,11,103
10,869,21467,12,103
10,869,21468,13,103
10,869,21469,13,103
10,869,21470,13,103
10,869,21471,29,103
11,870,21492,13,264
11,870,21493,13,264
11,870,21494,22,264
11,870,21495,45,264
11,870,21486,11,264
11,870,21478,1,264
11,870,21487,11,264
11,870,21488,11,264
11,870,21489,12,264
11,870,21490,12,264
11,870,21491,12,264
11,870,21472,1,264
11,870,21473,1,264
11,870,21474,1,264
11,870,21475,1,264
11,870,21476,1,264
11,870,21477,1,264
11,870,21485,1,264
11,870,21479,1,264
11,870,21480,1,264
11,870,21481,1,264
11,870,21482,1,264
11,870,21483,1,264
11,870,21484,1,264
13,871,21519,4,401
13,871,21496,1,401
13,871,21497,1,401
13,871,21498,1,401
13,871,21499,1,401
13,871,21500,1,401
13,871,21501,1,401
13,871,21502,1,401
13,871,21503,1,401
13,871,21504,1,401
13,871,21505,1,401
13,871,21506,1,401
13,871,21507,1,401
13,871,21508,1,401
13,871,21509,11,401
13,871,21510,11,401
13,871,21511,11,401
13,871,21512,11,401
13,871,21513,11,401
13,871,21514,20,401
13,871,21515,4,401
13,871,21516,4,401
13,871,21517,4,401
13,871,21518,4,401
14,872,21538,11,162
14,872,21520,1,162
14,872,21521,1,162
14,872,21522,1,162
14,872,21523,1,162
14,872,21524,1,162
14,872,21525,1,162
14,872,21526,1,162
14,872,21527,1,162
14,872,21528,1,162
14,872,21529,1,162
14,872,21530,1,162
14,872,21531,1,162
14,872,21532,1,162
14,872,21533,11,162
14,872,21534,11,162
14,872,21535,11,162
14,872,21536,11,162
14,872,21537,11,162
14,872,21539,76,162
14,872,21540,23,162
14,872,21541,91,162
14,872,21542,32,162
14,872,21543,22,162
15,873,21550,1,18
15,873,21551,1,18
15,873,21552,1,18
15,873,21553,1,18
15,873,21554,1,18
15,873,21555,1,18
15,873,21556,1,18
15,873,21557,1,18
15,873,21558,1,18
15,873,21559,1,18
15,873,21560,11,18
15,873,21561,31,18
15,873,21562,12,18
15,873,21563,4,18
15,873,21564,4,18
15,873,21565,9,18
15,873,21566,3,18
15,873,21567,6,18
15,873,21549,1,18
15,873,21548,1,18
15,873,21547,1,18
15,873,21546,1,18
15,873,21545,1,18
15,873,21544,1,18
22,874,21583,11,45
22,874,21568,1,45
22,874,21569,1,45
22,874,21570,1,45
22,874,21571,1,45
22,874,21572,1,45
22,874,21573,1,45
22,874,21574,1,45
22,874,21575,1,45
22,874,21576,1,45
22,874,21577,1,45
22,874,21578,1,45
22,874,21579,1,45
22,874,21580,1,45
22,874,21581,1,45
22,874,21582,11,45
22,874,21584,11,45
22,874,21585,11,45
22,874,21586,12,45
22,874,21587,5,45
22,874,21588,76,45
22,874,21589,20,45
22,874,21590,4,45
22,874,21591,4,45
35,875,21594,1,0
35,875,21595,1,0
35,875,21596,1,0
35,875,21597,1,0
35,875,21603,1,0
35,875,21602,1,0
35,875,21601,1,0
35,875,21600,1,0
35,875,21598,1,0
35,875,21599,1,0
35,875,21592,1,0
35,875,21593,1,0
35,875,21609,11,0
35,875,21608,11,0
35,875,21607,11,0
35,875,21606,1,0
35,875,21604,1,0
35,875,21605,1,0
35,875,21611,12,0
35,875,21612,37,0
35,875,21613,130,0
35,875,21610,12,0
35,875,21614,4,0
35,875,21615,4,0
68,876,21639,3,194
68,876,21617,1,194
68,876,21618,1,194
68,876,21619,1,194
68,876,21620,1,194
68,876,21621,1,194
68,876,21622,1,194
68,876,21623,1,194
68,876,21624,1,194
68,876,21625,1,194
68,876,21626,1,194
68,876,21627,1,194
68,876,21628,1,194
68,876,21629,1,194
68,876,21630,11,194
68,876,21631,11,194
68,876,21632,11,194
68,876,21633,11,194
68,876,21634,11,194
68,876,21635,12,194
68,876,21636,12,194
68,876,21637,31,194
68,876,21638,3,194
68,876,21616,1,194
24,877,21643,1,3
24,877,21640,1,3
24,877,21641,1,3
24,877,21642,1,3
24,877,21644,1,3
24,877,21645,1,3
24,877,21646,1,3
24,877,21647,1,3
24,877,21648,1,3
24,877,21649,1,3
24,877,21650,1,3
24,877,21651,1,3
24,877,21652,1,3
24,877,21653,1,3
24,877,21654,1,3
24,877,21655,1,3
24,877,21656,1,3
24,877,21657,31,3
24,877,21658,4,3
24,877,21659,4,3
24,877,21660,10,3
24,877,21661,4,3
24,877,21662,4,3
24,877,21663,4,3
69,878,21677,11,161
69,878,21678,11,161
69,878,21679,11,161
69,878,21680,11,161
69,878,21681,11,161
69,878,21682,11,161
69,878,21683,12,161
69,878,21684,12,161
69,878,21685,12,161
69,878,21686,91,161
69,878,21687,22,161
69,878,21671,1,161
69,878,21672,1,161
69,878,21673,1,161
69,878,21674,1,161
69,878,21675,1,161
69,878,21676,1,161
69,878,21670,1,161
69,878,21669,1,161
69,878,21668,1,161
69,878,21667,1,161
69,878,21666,1,161
69,878,21665,1,161
69,878,21664,1,161
18,879,21711,4,785
18,879,21688,1,785
18,879,21689,1,785
18,879,21690,1,785
18,879,21691,1,785
18,879,21692,1,785
18,879,21693,1,785
18,879,21694,1,785
18,879,21695,1,785
18,879,21696,1,785
18,879,21697,11,785
18,879,21698,11,785
18,879,21699,11,785
18,879,21700,11,785
18,879,21701,11,785
18,879,21702,11,785
18,879,21703,11,785
18,879,21704,12,785
18,879,21705,12,785
18,879,21706,3,785
18,879,21707,4,785
18,879,21708,3,785
18,879,21709,4,785
18,879,21710,4,785
1,880,21713,1,10
1,880,21712,1,10
1,880,21714,1,10
1,880,21715,1,10
1,880,21716,1,10
1,880,21717,1,10
1,880,21718,1,10
1,880,21719,1,10
1,880,21720,1,10
1,880,21721,1,10
1,880,21722,1,10
1,880,21723,1,10
1,880,21724,11,10
1,880,21725,11,10
1,880,21726,11,10
1,880,21727,12,10
1,880,21728,12,10
1,880,21729,12,10
1,880,21730,9,10
1,880,21731,10,10
1,880,21732,20,10
1,880,21733,69,10
2,881,21747,11,18
2,881,21748,11,18
2,881,21749,12,18
2,881,21750,54,18
2,881,21751,31,18
2,881,21752,31,18
2,881,21753,61,18
2,881,21754,61,18
2,881,21755,4,18
2,881,21740,1,18
2,881,21734,1,18
2,881,21735,1,18
2,881,21736,1,18
2,881,21737,1,18
2,881,21738,1,18
2,881,21739,1,18
2,881,21741,1,18
2,881,21742,1,18
2,881,21743,1,18
2,881,21744,1,18
2,881,21745,11,18
2,881,21746,11,18
17,882,21762,1,5
17,882,21763,1,5
17,882,21764,1,5
17,882,21765,1,5
17,882,21766,1,5
17,882,21767,1,5
17,882,21768,1,5
17,882,21769,1,5
17,882,21770,11,5
17,882,21756,1,5
17,882,21757,1,5
17,882,21771,11,5
17,882,21758,1,5
17,882,21759,1,5
17,882,21760,1,5
17,882,21761,1,5
17,882,21772,11,5
17,882,21773,11,5
17,882,21774,22,5
17,882,21775,36,5
17,882,21776,4,5
17,882,21777,4,5
3,883,21795,11,7
3,883,21778,1,7
3,883,21779,1,7
3,883,21780,1,7
3,883,21781,1,7
3,883,21782,1,7
3,883,21783,1,7
3,883,21784,1,7
3,883,21785,1,7
3,883,21786,1,7
3,883,21787,1,7
3,883,21788,1,7
3,883,21789,1,7
3,883,21790,1,7
3,883,21791,1,7
3,883,21792,1,7
3,883,21793,11,7
3,883,21794,11,7
3,883,21796,11,7
3,883,21797,11,7
3,883,21798,12,7
3,883,21799,29,7
4,884,21806,1,109
4,884,21807,1,109
4,884,21808,1,109
4,884,21809,11,109
4,884,21810,11,109
4,884,21811,11,109
4,884,21812,11,109
4,884,21813,11,109
4,884,21814,11,109
4,884,21815,11,109
4,884,21816,11,109
4,884,21817,12,109
4,884,21818,12,109
4,884,21819,3,109
4,884,21820,36,109
4,884,21821,22,109
4,884,21805,1,109
4,884,21804,1,109
4,884,21803,1,109
4,884,21802,1,109
4,884,21801,1,109
4,884,21800,1,109
6,885,21823,1,7
6,885,21822,1,7
6,885,21824,1,7
6,885,21825,1,7
6,885,21826,1,7
6,885,21827,1,7
6,885,21828,1,7
6,885,21829,1,7
6,885,21830,1,7
6,885,21831,1,7
