raceid,resultid,statusid
1057,25071,1
1057,25072,1
1057,25073,1
1057,25074,1
1057,25075,1
1057,25076,1
1057,25077,1
1057,25078,1
1057,25079,1
1057,25080,1
1057,25081,1
1057,25082,6
1057,25083,3
1057,25084,3
1057,25085,101
1059,25086,1
1059,25087,1
1059,25088,1
1059,25089,1
1059,25090,1
1059,25091,1
1059,25092,1
1059,25093,1
1059,25094,1
1059,25095,1
1059,25096,1
1059,25097,11
1059,25098,11
1059,25099,11
1059,25100,11
1059,25101,11
1059,25102,11
1059,25103,11
1059,25104,11
1059,25105,11
1058,25106,1
1058,25107,1
1058,25108,1
1058,25109,1
1058,25110,11
1058,25111,11
1058,25112,11
1058,25113,11
1058,25114,11
1058,25115,11
1058,25116,11
1058,25117,11
1058,25118,11
1058,25119,11
1058,25120,11
1058,25121,12
1058,25122,13
1058,25123,13
1058,25124,5
1058,25125,4
1060,25126,1
1060,25127,1
1060,25128,1
1060,25129,1
1060,25130,1
1060,25131,1
1060,25132,1
1060,25133,1
1060,25134,1
1060,25135,11
1060,25136,11
1060,25137,11
1060,25138,11
1060,25139,11
1060,25140,11
1060,25141,11
1060,25142,4
1060,25143,12
1060,25144,12
1060,25145,4
1061,25146,1
1061,25147,1
1061,25148,1
1061,25149,1
1061,25150,1
1061,25151,1
1061,25152,1
1061,25153,1
1061,25154,1
1061,25155,1
1061,25156,1
1061,25157,11
1061,25158,11
1061,25159,11
1061,25160,11
1061,25161,11
1061,25162,11
1061,25163,11
1061,25164,31
1061,25165,4
1062,25166,1
1062,25167,1
1062,25168,1
1062,25169,1
1062,25170,1
1062,25171,1
1062,25172,1
1062,25173,1
1062,25174,1
1062,25175,11
1062,25176,11
1062,25177,11
1062,25178,11
1062,25179,4
1062,25180,4
1062,25181,4
1062,25182,4
1062,25183,4
1062,25184,4
1062,25185,2
1063,25186,1
1063,25187,1
1063,25188,1
1063,25189,1
1063,25190,1
1063,25191,1
1063,25192,1
1063,25193,1
1063,25194,1
1063,25195,1
1063,25196,1
1063,25197,1
1063,25198,1
1063,25199,1
1063,25200,1
1063,25201,1
1063,25202,1
1063,25203,1
1063,25204,1
1063,25205,1
1064,25206,1
1064,25207,1
1064,25208,1
1064,25209,11
1064,25210,11
1064,25211,11
1064,25212,11
1064,25213,11
1064,25214,11
1064,25215,11
1064,25216,11
1064,25217,12
1064,25218,12
1064,25219,12
1064,25220,12
1064,25221,12
1064,25222,6
1064,25223,13
1064,25224,131
1064,25225,9
1065,25226,1
1065,25227,1
1065,25228,1
1065,25229,1
1065,25230,1
1065,25231,1
1065,25232,1
1065,25233,1
1065,25234,1
1065,25235,1
1065,25236,1
1065,25237,1
1065,25238,1
1065,25239,1
1065,25240,1
1065,25241,131
1065,25242,4
1065,25243,4
1065,25244,22
1065,25245,23
1066,25246,1
1066,25247,1
1066,25248,1
1066,25249,1
1066,25250,1
1066,25251,1
1066,25252,1
1066,25253,1
1066,25254,1
1066,25255,1
1066,25256,1
1066,25257,11
1066,25258,11
1066,25259,11
1066,25260,11
1066,25261,11
1066,25262,11
1066,25263,12
1066,25264,3
1066,25265,44
1067,25266,1
1067,25267,1
1067,25268,1
1067,25269,1
1067,25270,1
1067,25271,1
1067,25272,1
1067,25273,1
1067,25274,1
1067,25275,11
1067,25276,11
1067,25277,11
1067,25278,11
1067,25279,11
1067,25280,11
1067,25281,11
1067,25282,11
1067,25283,11
1067,25284,12
1067,25285,12
1069,25286,1
1069,25287,1
1069,25288,1
1069,25289,1
1069,25290,1
1069,25291,1
1069,25292,1
1069,25293,1
1069,25294,11
1069,25295,11
1069,25296,11
1069,25297,11
1069,25298,11
1069,25299,11
1069,25300,11
1069,25301,12
1069,25302,12
1069,25303,65
1069,25304,26
1069,25305,22
1070,25306,1
1070,25307,1
1070,25308,1
1070,25309,1
1070,25310,1
1070,25311,11
1070,25312,11
1070,25313,11
1070,25314,11
1070,25315,11
1070,25316,11
1070,25317,11
1070,25318,11
1070,25319,12
1070,25320,12
1070,25321,12
1070,25322,12
1070,25323,13
1070,25324,4
1070,25325,4
1071,25326,1
1071,25327,1
1071,25328,1
1071,25329,1
1071,25330,1
1071,25331,1
1071,25332,11
1071,25333,11
1071,25334,11
1071,25335,11
1071,25336,11
1071,25337,11
1071,25338,11
1071,25339,11
1071,25340,11
1071,25341,11
1071,25342,12
1071,25343,12
1071,25344,75
1071,25345,130
1051,25346,1
1051,25347,1
1051,25348,1
1051,25349,1
1051,25350,1
1051,25351,1
1051,25352,1
1051,25353,1
1051,25354,11
1051,25355,11
1051,25356,11
1051,25357,11
1051,25358,11
1051,25359,11
1051,25360,11
1051,25361,11
1051,25362,12
1051,25363,12
1051,25364,29
1051,25365,137
1072,25366,1
1072,25367,1
1072,25368,1
1072,25369,1
1072,25370,1
1072,25371,1
1072,25372,1
1072,25373,1
1072,25374,1
1072,25375,1
1072,25376,1
1072,25377,1
1072,25378,11
1072,25379,11
1072,25380,11
1072,25381,130
1072,25382,4
1072,25383,4
1072,25384,4
1072,25385,3
1073,25386,1
1073,25387,1
1073,25388,1
1073,25389,1
1073,25390,1
1073,25391,1
1073,25392,1
1073,25393,1
1073,25394,1
1073,25395,1
1073,25396,1
1073,25397,11
1073,25398,11
1073,25399,11
1073,25400,5
1073,25401,3
1073,25402,6
1073,25403,6
1073,25404,23
1073,25405,139
1074,25406,1
1074,25407,1
1074,25408,1
1074,25409,1
1074,25410,1
1074,25411,1
1074,25412,1
1074,25413,1
1074,25414,1
1074,25415,1
1074,25416,1
1074,25417,1
1074,25418,1
1074,25419,1
1074,25420,1
1074,25421,1
1074,25422,1
1074,25423,32
1074,25424,32
1074,25425,131
1075,25426,1
1075,25427,1
1075,25428,1
1075,25429,1
1075,25430,1
1075,25431,1
1075,25432,1
1075,25433,1
1075,25434,1
1075,25435,1
1075,25436,1
1075,25437,1
1075,25438,11
1075,25439,130
1075,25440,141
1075,25441,103
1075,25442,6
1075,25443,3
1075,25444,131
1075,25445,54
1076,25446,1
1076,25447,1
1076,25448,1
1076,25449,1
1076,25450,1
1076,25451,1
1076,25452,1
1076,25453,1
1076,25454,1
1076,25455,1
1076,25456,1
1076,25457,1
1076,25458,11
1076,25459,11
1076,25460,11
1076,25461,11
1076,25462,11
1076,25463,95
1076,25464,3
1076,25465,20
1077,25466,1
1077,25467,1
1077,25468,1
1077,25469,1
1077,25470,1
1077,25471,1
1077,25472,1
1077,25473,1
1077,25474,1
1077,25475,11
1077,25476,11
1077,25477,11
1077,25478,11
1077,25479,11
1077,25480,11
1077,25481,11
1077,25482,11
1077,25483,11
1077,25484,130
1077,25485,4
1078,25486,1
1078,25487,1
1078,25488,1
1078,25489,1
1078,25490,1
1078,25491,1
1078,25492,1
1078,25493,1
1078,25494,1
1078,25495,1
1078,25496,1
1078,25497,1
1078,25498,1
1078,25499,1
1078,25500,1
1078,25501,33
1078,25502,4
1078,25503,22
1078,25504,4
1078,25505,47
1079,25506,1
1079,25507,1
1079,25508,1
1079,25509,1
1079,25510,1
1079,25511,1
1079,25512,1
1079,25513,1
1079,25514,11
1079,25515,11
1079,25516,11
1079,25517,11
1079,25518,11
1079,25519,11
1079,25520,11
1079,25521,12
1079,25522,12
1079,25523,12
1079,25524,75
1079,25525,101
1080,25526,1
1080,25527,1
1080,25528,1
1080,25529,1
1080,25530,1
1080,25531,1
1080,25532,1
1080,25533,1
1080,25534,1
1080,25535,1
1080,25536,1
1080,25537,1
1080,25538,1
1080,25539,1
1080,25540,11
1080,25541,11
1080,25542,11
1080,25543,26
1080,25544,3
1080,25545,34
1081,25546,1
1081,25547,1
1081,25548,1
1081,25549,1
1081,25550,1
1081,25551,1
1081,25552,1
1081,25553,1
1081,25554,1
1081,25555,1
1081,25556,11
1081,25557,11
1081,25558,11
1081,25559,11
1081,25560,11
1081,25561,76
1081,25562,131
1081,25563,9
1081,25564,131
1081,25565,9
1082,25566,1
1082,25567,1
1082,25568,1
1082,25569,1
1082,25570,1
1082,25571,1
1082,25572,1
1082,25573,1
1082,25574,1
1082,25575,1
1082,25576,1
1082,25577,1
1082,25578,1
1082,25579,1
1082,25580,1
1082,25581,1
1082,25582,1
1082,25583,3
1082,25584,5
1082,25585,6
1083,25586,1
1083,25587,1
1083,25588,1
1083,25589,1
1083,25590,1
1083,25591,1
1083,25592,1
1083,25593,1
1083,25594,1
1083,25595,1
1083,25596,1
1083,25597,1
1083,25598,1
1083,25599,1
1083,25600,48
1083,25601,130
1083,25602,6
1083,25603,4
1083,25604,4
1083,25605,4
1084,25606,1
1084,25607,1
1084,25608,1
1084,25609,1
1084,25610,1
1084,25611,11
1084,25612,11
1084,25613,11
1084,25614,11
1084,25615,11
1084,25616,11
1084,25617,11
1084,25618,11
1084,25619,11
1084,25620,11
1084,25621,11
1084,25622,11
1084,25623,131
1084,25624,140
1084,25625,130
1085,25626,1
1085,25627,1
1085,25628,1
1085,25629,1
1085,25630,1
1085,25631,1
1085,25632,1
1085,25633,1
1085,25634,1
1085,25635,1
1085,25636,1
1085,25637,1
1085,25638,1
1085,25639,1
1085,25640,1
1085,25641,16
1085,25642,130
1085,25643,130
1085,25644,3
1085,25645,140
1086,25646,1
1086,25647,1
1086,25648,1
1086,25649,1
1086,25650,1
1086,25651,1
1086,25652,1
1086,25653,11
1086,25654,11
1086,25655,11
1086,25656,11
1086,25657,11
1086,25658,11
1086,25659,11
1086,25660,11
1086,25661,11
1086,25662,11
1086,25663,11
1086,25664,12
1086,25665,131
1087,25666,1
1087,25667,1
1087,25668,1
1087,25669,1
1087,25670,1
1087,25671,1
1087,25672,1
1087,25673,1
1087,25674,1
1087,25675,1
1087,25676,1
1087,25677,1
1087,25678,1
1087,25679,1
1087,25680,1
1087,25681,11
1087,25682,11
1087,25683,11
1087,25684,3
1087,25685,130
1088,25686,1
1088,25687,1
1088,25688,1
1088,25689,1
1088,25690,1
1088,25691,1
1088,25692,1
1088,25693,1
1088,25694,1
1088,25695,1
1088,25696,1
1088,25697,1
1088,25698,1
1088,25699,1
1088,25700,1
1088,25701,1
1088,25702,1
1088,25703,11
1088,25704,5
1088,25705,24
1089,25706,1
1089,25707,1
1089,25708,1
1089,25709,1
1089,25710,1
1089,25711,1
1089,25712,1
1089,25713,1
1089,25714,1
1089,25715,1
1089,25716,1
1089,25717,1
1089,25718,11
1089,25719,11
1089,25720,11
1089,25721,11
1089,25722,44
1089,25723,5
1089,25724,34
1089,25725,5
1091,25726,1
1091,25727,1
1091,25728,1
1091,25729,1
1091,25730,1
1091,25731,1
1091,25732,1
1091,25733,1
1091,25734,1
1091,25735,1
1091,25736,1
1091,25737,1
1091,25738,11
1091,25739,12
1091,25740,3
1091,25741,5
1091,25742,130
1091,25743,5
1091,25744,130
1091,25745,4
1092,25746,1
1092,25747,1
1092,25748,1
1092,25749,1
1092,25750,1
1092,25751,1
1092,25752,1
1092,25753,1
1092,25754,1
1092,25755,1
1092,25756,1
1092,25757,1
1092,25758,1
1092,25759,1
1092,25760,1
1092,25761,1
1092,25762,1
1092,25763,1
1092,25764,3
1092,25765,9
1093,25766,1
1093,25767,1
1093,25768,1
1093,25769,1
1093,25770,1
1093,25771,1
1093,25772,1
1093,25773,1
1093,25774,1
1093,25775,1
1093,25776,1
1093,25777,1
1093,25778,1
1093,25779,1
1093,25780,1
1093,25781,1
1093,25782,1
1093,25783,4
1093,25784,20
1093,25785,130
1094,25786,1
1094,25787,1
1094,25788,1
1094,25789,1
1094,25790,1
1094,25791,1
1094,25792,11
1094,25793,11
1094,25794,11
1094,25795,11
1094,25796,11
1094,25797,11
1094,25798,11
1094,25799,11
1094,25800,11
1094,25801,11
1094,25802,11
1094,25803,12
1094,25804,5
1094,25805,130
1095,25806,1
1095,25807,1
1095,25808,1
1095,25809,1
1095,25810,1
1095,25811,1
1095,25812,1
1095,25813,1
1095,25814,1
1095,25815,1
1095,25816,1
1095,25817,1
1095,25818,1
1095,25819,1
1095,25820,1
1095,25821,1
1095,25822,11
1095,25823,6
1095,25824,4
1095,25825,4
1096,25826,1
1096,25827,1
1096,25828,1
1096,25829,1
1096,25830,1
1096,25831,1
1096,25832,1
1096,25833,1
1096,25834,1
1096,25835,1
1096,25836,1
1096,25837,11
1096,25838,11
1096,25839,11
1096,25840,11
1096,25841,11
1096,25842,11
1096,25843,9
1096,25844,130
1096,25845,47
1098,25846,1
1098,25847,1
1098,25848,1
1098,25849,1
1098,25850,1
1098,25851,1
1098,25852,1
1098,25853,1
1098,25854,1
1098,25855,1
1098,25856,1
1098,25857,11
1098,25858,11
1098,25859,11
1098,25860,11
1098,25861,11
1098,25862,12
1098,25863,26
1098,25864,5
1098,25865,10
1099,25866,1
1099,25867,1
1099,25868,1
1099,25869,1
1099,25870,1
1099,25871,1
1099,25872,1
1099,25873,1
1099,25874,1
1099,25875,1
1099,25876,1
1099,25877,1
1099,25878,1
1099,25879,1
1099,25880,1
1099,25881,1
1099,25882,1
1099,25883,11
1099,25884,23
1099,25885,5
1100,25886,1
1100,25887,1
1100,25888,1
1100,25889,1
1100,25890,1
1100,25891,1
1100,25892,1
1100,25893,1
1100,25894,1
1100,25895,1
1100,25896,1
1100,25897,1
1100,25898,4
1100,25899,4
1100,25900,4
1100,25901,4
1100,25902,3
1100,25903,5
1100,25904,3
1100,25905,4
1101,25906,1
1101,25907,1
1101,25908,1
1101,25909,1
1101,25910,1
1101,25911,1
1101,25912,1
1101,25913,1
1101,25914,1
1101,25915,1
1101,25916,1
1101,25917,1
1101,25918,1
1101,25919,1
1101,25920,1
1101,25921,1
1101,25922,11
1101,25923,11
1101,25924,25
1101,25925,3
1102,25926,1
1102,25927,1
1102,25928,1
1102,25929,1
1102,25930,1
1102,25931,1
1102,25932,1
1102,25933,1
1102,25934,1
1102,25935,1
1102,25936,1
1102,25937,1
1102,25938,1
1102,25939,1
1102,25940,1
1102,25941,1
1102,25942,1
1102,25943,1
1102,25944,11
1102,25945,11
1104,25946,1
1104,25947,1
1104,25948,1
1104,25949,1
1104,25950,1
1104,25951,1
1104,25952,1
1104,25953,1
1104,25954,11
1104,25955,11
1104,25956,11
1104,25957,11
1104,25958,11
1104,25959,11
1104,25960,12
1104,25961,12
1104,25962,12
1104,25963,12
1104,25964,130
1104,25965,3
1105,25966,1
1105,25967,1
1105,25968,1
1105,25969,1
1105,25970,1
1105,25971,1
1105,25972,1
1105,25973,1
1105,25974,1
1105,25975,1
1105,25976,1
1105,25977,1
1105,25978,11
1105,25979,11
1105,25980,11
1105,25981,11
1105,25982,11
1105,25983,11
1105,25984,11
1105,25985,11
1106,25986,1
1106,25987,1
1106,25988,1
1106,25989,1
1106,25990,1
1106,25991,1
1106,25992,1
1106,25993,1
1106,25994,1
1106,25995,1
1106,25996,1
1106,25997,1
1106,25998,1
1106,25999,1
1106,26000,11
1106,26001,11
1106,26002,11
1106,26003,11
1106,26004,23
1106,26005,5
1107,26006,1
1107,26007,1
1107,26008,1
1107,26009,1
1107,26010,1
1107,26011,1
1107,26012,1
1107,26013,1
1107,26014,1
1107,26015,1
1107,26016,1
1107,26017,11
1107,26018,11
1107,26019,11
1107,26020,11
1107,26021,11
1107,26022,11
1107,26023,11
1107,26024,11
1107,26025,75
1108,26026,1
1108,26027,1
1108,26028,1
1108,26029,1
1108,26030,1
1108,26031,1
1108,26032,1
1108,26033,1
1108,26034,1
1108,26035,1
1108,26036,1
1108,26037,1
1108,26038,1
1108,26039,1
1108,26040,1
1108,26041,1
1108,26042,1
1108,26043,130
1108,26044,5
1108,26045,44
1109,26046,1
1109,26047,1
1109,26048,1
1109,26049,1
1109,26050,1
1109,26051,1
1109,26052,1
1109,26053,1
1109,26054,1
1109,26055,11
1109,26056,11
1109,26057,11
1109,26058,11
1109,26059,11
1109,26060,11
1109,26061,11
1109,26062,11
1109,26063,31
1109,26064,130
1109,26065,130
1110,26066,1
1110,26067,1
1110,26068,1
1110,26069,1
1110,26070,1
1110,26071,1
1110,26072,1
1110,26073,1
1110,26074,1
1110,26075,1
1110,26076,1
1110,26077,1
1110,26078,1
1110,26079,1
1110,26080,1
1110,26081,1
1110,26082,1
1110,26083,1
1110,26084,130
1110,26085,130
1111,26086,1
1111,26087,1
1111,26088,1
1111,26089,1
1111,26090,1
1111,26091,1
1111,26092,1
1111,26093,1
1111,26094,1
1111,26095,1
1111,26096,1
1111,26097,1
1111,26098,1
1111,26099,1
1111,26100,1
1111,26101,1
1111,26102,1
1111,26103,3
1111,26104,140
1111,26105,3
1112,26106,1
1112,26107,1
1112,26108,1
1112,26109,1
1112,26110,1
1112,26111,1
1112,26112,1
1112,26113,1
1112,26114,1
1112,26115,1
1112,26116,1
1112,26117,1
1112,26118,1
1112,26119,1
1112,26120,1
1112,26121,1
1112,26122,11
1112,26123,11
1112,26124,38
1112,26125,5
1113,26126,1
1113,26127,1
1113,26128,1
1113,26129,1
1113,26130,1
1113,26131,1
1113,26132,1
1113,26133,1
1113,26134,1
1113,26135,1
1113,26136,1
1113,26137,1
1113,26138,1
1113,26139,1
1113,26140,1
1113,26141,3
1113,26142,39
1113,26143,6
1113,26144,4
1113,26145,54
1114,26146,1
1114,26147,1
1114,26148,1
1114,26149,1
1114,26150,1
1114,26151,1
1114,26152,1
1114,26153,1
1114,26154,1
1114,26155,1
1114,26156,11
1114,26157,11
1114,26158,11
1114,26159,11
1114,26160,11
1114,26161,130
1114,26162,130
1114,26163,65
1114,26164,130
1114,26165,130
1115,26166,1
1115,26167,1
1115,26168,1
1115,26169,1
1115,26170,1
1115,26171,1
1115,26172,1
1115,26173,1
1115,26174,1
1115,26175,1
1115,26176,1
1115,26177,1
1115,26178,1
1115,26179,11
1115,26180,11
1115,26181,11
1115,26182,11
1115,26183,139
1115,26184,4
1115,26185,95
1116,26186,1
1116,26187,1
1116,26188,1
1116,26189,1
1116,26190,1
1116,26191,1
1116,26192,1
1116,26193,1
1116,26194,1
1116,26195,1
1116,26196,1
1116,26197,1
1116,26198,11
1116,26199,11
1116,26200,11
1116,26201,140
1116,26202,21
1116,26203,130
1116,26204,2
1116,26205,2
1117,26206,1
1117,26207,1
1117,26208,1
1117,26209,1
1117,26210,1
1117,26211,1
1117,26212,1
1117,26213,1
1117,26214,1
1117,26215,1
1117,26216,1
1117,26217,1
1117,26218,1
1117,26219,1
1117,26220,1
1117,26221,31
1117,26222,130
1117,26223,54
1117,26224,3
1117,26225,130
1118,26226,1
1118,26227,1
1118,26228,1
1118,26229,1
1118,26230,1
1118,26231,1
1118,26232,1
1118,26233,1
1118,26234,1
1118,26235,11
1118,26236,11
1118,26237,11
1118,26238,11
1118,26239,12
1118,26240,25
1118,26241,5
1118,26242,5
1118,26243,4
1118,26244,4
1118,26245,5
1119,26246,1
1119,26247,1
1119,26248,1
1119,26249,1
1119,26250,1
1119,26251,1
1119,26252,1
1119,26253,1
1119,26254,1
1119,26255,1
1119,26256,1
1119,26257,1
1119,26258,1
1119,26259,1
1119,26260,1
1119,26261,1
1119,26262,1
1119,26263,6
1119,26264,5
1119,26265,3
1120,26266,1
1120,26267,1
1120,26268,1
1120,26269,1
1120,26270,1
1120,26271,1
1120,26272,1
1120,26273,1
1120,26274,1
1120,26275,1
1120,26276,1
1120,26277,1
1120,26278,1
1120,26279,1
1120,26280,1
1120,26281,1
1120,26282,1
1120,26283,31
1120,26284,11
1120,26285,11
1121,26286,1
1121,26287,1
1121,26288,1
1121,26289,1
1121,26290,1
1121,26291,1
1121,26292,1
1121,26293,1
1121,26294,1
1121,26295,1
1121,26296,11
1121,26297,11
1121,26298,11
1121,26299,11
1121,26300,11
1121,26301,11
1121,26302,11
1121,26303,11
1121,26304,11
1121,26305,12
1122,26306,1
1122,26307,1
1122,26308,1
1122,26309,1
1122,26310,1
1122,26311,1
1122,26312,1
1122,26313,1
1122,26314,1
1122,26315,1
1122,26316,1
1122,26317,1
1122,26318,11
1122,26319,11
1122,26320,11
1122,26321,11
1122,26322,11
1122,26323,11
1122,26324,3
1122,26325,6
1123,26326,1
1123,26327,1
1123,26328,1
1123,26329,1
1123,26330,1
1123,26331,1
1123,26332,1
1123,26333,1
1123,26334,1
1123,26335,11
1123,26336,11
1123,26337,11
1123,26338,11
1123,26339,11
1123,26340,11
1123,26341,11
1123,26342,3
1123,26343,5
1123,26344,23
1124,26345,1
1124,26346,1
1124,26347,1
1124,26348,1
1124,26349,1
1124,26350,1
1124,26351,1
1124,26352,1
1124,26353,1
1124,26354,11
1124,26355,11
1124,26356,11
1124,26357,11
1124,26358,11
1124,26359,11
1124,26360,11
1124,26361,11
1124,26362,6
1124,26363,3
1124,26364,3
1125,26365,1
1125,26366,1
1125,26367,1
1125,26368,1
1125,26369,1
1125,26370,1
1125,26371,1
1125,26372,1
1125,26373,1
1125,26374,1
1125,26375,1
1125,26376,1
1125,26377,1
1125,26378,1
1125,26379,1
1125,26380,1
1125,26381,1
1125,26382,31
1125,26383,31
1125,26384,31
1126,26385,1
1126,26386,1
1126,26387,1
1126,26388,1
1126,26389,1
1126,26390,1
1126,26391,1
1126,26392,1
1126,26393,1
1126,26394,1
1126,26395,1
1126,26396,1
1126,26397,1
1126,26398,1
1126,26399,1
1126,26400,1
1126,26401,1
1126,26402,1
1126,26403,1
1126,26404,4
1127,26405,1
1127,26406,1
1127,26407,1
1127,26408,1
1127,26409,1
1127,26410,1
1127,26411,1
1127,26412,1
1127,26413,1
1127,26414,11
1127,26415,11
1127,26416,11
1127,26417,11
1127,26418,11
1127,26419,11
1127,26420,11
1127,26421,11
1127,26422,11
1127,26423,11
1127,26424,31
1128,26425,1
1128,26426,1
1128,26427,1
1128,26428,1
1128,26429,1
1128,26430,1
1128,26431,1
1128,26432,11
1128,26433,11
1128,26434,11
1128,26435,12
1128,26436,12
1128,26437,12
1128,26438,12
1128,26439,12
1128,26440,12
1128,26441,4
1128,26442,4
1128,26443,4
1128,26444,4
1129,26445,1
1129,26446,1
1129,26447,1
1129,26448,1
1129,26449,1
1129,26450,1
1129,26451,1
1129,26452,1
1129,26453,1
1129,26454,1
1129,26455,1
1129,26456,1
1129,26457,1
1129,26458,1
1129,26459,11
1129,26460,4
1129,26461,4
1129,26462,3
1129,26463,5
1129,26464,3
1130,26465,1
1130,26466,1
1130,26467,1
1130,26468,1
1130,26469,1
1130,26470,1
1130,26471,1
1130,26472,1
1130,26473,1
1130,26474,1
1130,26475,1
1130,26476,11
1130,26477,11
1130,26478,11
1130,26479,11
1130,26480,11
1130,26481,11
1130,26482,11
1130,26483,11
1130,26484,12
1131,26485,1
1131,26486,1
1131,26487,1
1131,26488,1
1131,26489,1
1131,26490,1
1131,26491,1
1131,26492,1
1131,26493,1
1131,26494,1
1131,26495,1
1131,26496,1
1131,26497,11
1131,26498,11
1131,26499,11
1131,26500,11
1131,26501,11
1131,26502,11
1131,26503,12
1131,26504,17
1132,26505,1
1132,26506,1
1132,26507,1
1132,26508,1
1132,26509,1
1132,26510,1
1132,26511,1
1132,26512,1
1132,26513,1
1132,26514,1
1132,26515,1
1132,26516,1
1132,26517,11
1132,26518,11
1132,26519,11
1132,26520,12
1132,26521,12
1132,26522,12
1132,26523,34
1132,26524,6
1133,26525,1
1133,26526,1
1133,26527,1
1133,26528,1
1133,26529,1
1133,26530,1
1133,26531,1
1133,26532,1
1133,26533,1
1133,26534,1
1133,26535,1
1133,26536,11
1133,26537,11
1133,26538,11
1133,26539,11
1133,26540,11
1133,26541,11
1133,26542,11
1133,26543,11
1133,26544,9
1134,26545,1
1134,26546,1
1134,26547,1
1134,26548,1
1134,26549,1
1134,26550,1
1134,26551,1
1134,26552,1
1134,26553,1
1134,26554,1
1134,26555,1
1134,26556,1
1134,26557,1
1134,26558,1
1134,26559,1
1134,26560,1
1134,26561,1
1134,26562,1
1134,26563,31
1134,26564,2
1135,26565,1
1135,26566,1
1135,26567,1
1135,26568,1
1135,26569,1
1135,26570,1
1135,26571,1
1135,26572,1
1135,26573,11
1135,26574,11
1135,26575,11
1135,26576,11
1135,26577,11
1135,26578,11
1135,26579,11
1135,26580,11
1135,26581,11
1135,26582,11
1135,26583,12
1135,26584,12
1136,26585,1
1136,26586,1
1136,26587,1
1136,26588,1
1136,26589,1
1136,26590,1
1136,26591,1
1136,26592,1
1136,26593,1
1136,26594,1
1136,26595,1
1136,26596,1
1136,26597,1
1136,26598,11
1136,26599,11
1136,26600,11
1136,26601,11
1136,26602,11
1136,26603,11
1136,26604,25
1137,26605,1
1137,26606,1
1137,26607,1
1137,26608,1
1137,26609,1
1137,26610,1
1137,26611,1
1137,26612,1
1137,26613,1
1137,26614,1
1137,26615,1
1137,26616,1
1137,26617,1
1137,26618,1
1137,26619,11
1137,26620,11
1137,26621,31
1137,26622,31
1137,26623,31
1137,26624,31
1138,26625,1
1138,26626,1
1138,26627,1
1138,26628,1
1138,26629,1
1138,26630,1
1138,26631,1
1138,26632,11
1138,26633,11
1138,26634,11
1138,26635,11
1138,26636,11
1138,26637,11
1138,26638,11
1138,26639,11
