raceid,circuitid,alt,resultid,statusid
651,70,678,16108,106
651,70,678,16109,23
651,70,678,16110,5
652,14,162,16111,1
652,14,162,16112,1
652,14,162,16113,1
652,14,162,16114,1
652,14,162,16115,1
652,14,162,16116,1
652,14,162,16117,11
652,14,162,16118,17
652,14,162,16119,62
652,14,162,16120,5
652,14,162,16121,5
652,14,162,16122,3
652,14,162,16123,8
652,14,162,16124,25
652,14,162,16125,5
652,14,162,16126,69
652,14,162,16127,5
652,14,162,16128,5
652,14,162,16129,5
652,14,162,16130,10
652,14,162,16131,54
652,14,162,16132,54
652,14,162,16133,104
652,14,162,16134,81
652,14,162,16135,54
652,14,162,16136,81
652,14,162,16137,81
653,52,214,16138,1
653,52,214,16139,1
653,52,214,16140,1
653,52,214,16141,11
653,52,214,16142,11
653,52,214,16143,12
653,52,214,16144,13
653,52,214,16145,8
653,52,214,16146,15
653,52,214,16147,15
653,52,214,16148,62
653,52,214,16149,62
653,52,214,16150,51
653,52,214,16151,62
653,52,214,16152,5
653,52,214,16153,44
653,52,214,16154,62
653,52,214,16155,109
653,52,214,16156,64
653,52,214,16157,5
654,46,485,16158,1
654,46,485,16159,1
654,46,485,16160,1
654,46,485,16161,11
654,46,485,16162,11
654,46,485,16163,11
654,46,485,16164,12
654,46,485,16165,13
654,46,485,16166,13
654,46,485,16167,13
654,46,485,16168,14
654,46,485,16169,14
654,46,485,16170,17
654,46,485,16171,18
654,46,485,16172,44
654,46,485,16173,8
654,46,485,16174,36
654,46,485,16175,22
654,46,485,16176,110
654,46,485,16177,64
654,46,485,16178,95
654,46,485,16179,5
654,46,485,16180,5
654,46,485,16181,5
654,46,485,16182,81
654,46,485,16183,81
654,46,485,16184,81
655,32,2227,16185,1
655,32,2227,16186,1
655,32,2227,16187,1
655,32,2227,16188,1
655,32,2227,16189,1
655,32,2227,16190,1
655,32,2227,16191,11
655,32,2227,16192,11
655,32,2227,16193,14
655,32,2227,16194,62
655,32,2227,16195,5
655,32,2227,16196,22
655,32,2227,16197,5
655,32,2227,16198,69
655,32,2227,16199,5
655,32,2227,16200,25
655,32,2227,16201,5
655,32,2227,16202,5
656,30,1460,16203,1
656,30,1460,16204,1
656,30,1460,16205,1
656,30,1460,16206,1
656,30,1460,16207,11
656,30,1460,16208,12
656,30,1460,16209,13
656,30,1460,16210,17
656,30,1460,16211,62
656,30,1460,16212,48
656,30,1460,16213,5
656,30,1460,16214,47
656,30,1460,16215,5
656,30,1460,16216,64
656,30,1460,16217,6
656,30,1460,16218,80
656,30,1460,16219,80
656,30,1460,16220,23
657,49,79,16221,1
657,49,79,16222,12
657,49,79,16223,13
657,49,79,16224,13
657,49,79,16225,16
657,49,79,16226,17
657,49,79,16227,5
657,49,79,16228,5
657,49,79,16229,5
657,49,79,16230,44
657,49,79,16231,3
657,49,79,16232,5
657,49,79,16233,3
657,49,79,16234,108
658,6,7,16235,1
658,6,7,16236,1
658,6,7,16237,1
658,6,7,16238,1
658,6,7,16239,11
658,6,7,16240,12
658,6,7,16241,16
658,6,7,16242,22
658,6,7,16243,86
658,6,7,16244,86
658,6,7,16245,24
658,6,7,16246,5
658,6,7,16247,86
658,6,7,16248,6
658,6,7,16249,3
658,6,7,16250,3
659,39,6,16251,1
659,39,6,16252,1
659,39,6,16253,1
659,39,6,16254,1
659,39,6,16255,1
659,39,6,16256,1
659,39,6,16257,12
659,39,6,16258,13
659,39,6,16259,13
659,39,6,16260,16
659,39,6,16261,80
659,39,6,16262,22
659,39,6,16263,86
659,39,6,16264,8
659,39,6,16265,6
660,51,790,16266,1
660,51,790,16267,1
660,51,790,16268,1
660,51,790,16269,11
660,51,790,16270,11
660,51,790,16271,11
660,51,790,16272,12
660,51,790,16273,13
660,51,790,16274,14
660,51,790,16275,5
660,51,790,16276,68
660,51,790,16277,83
660,51,790,16278,48
661,9,153,16279,1
661,9,153,16280,11
661,9,153,16281,11
661,9,153,16282,11
661,9,153,16283,11
661,9,153,16284,12
661,9,153,16285,12
661,9,153,16286,13
661,9,153,16287,16
661,9,153,16288,19
661,9,153,16289,5
661,9,153,16290,6
661,9,153,16291,80
661,9,153,16292,7
661,9,153,16293,5
661,9,153,16294,22
661,9,153,16295,22
662,20,578,16296,1
662,20,578,16297,1
662,20,578,16298,1
662,20,578,16299,1
662,20,578,16300,22
662,20,578,16301,22
662,20,578,16302,7
662,20,578,16303,44
662,20,578,16304,80
662,20,578,16305,95
662,20,578,16306,3
662,20,578,16307,3
662,20,578,16308,3
662,20,578,16309,54
663,14,162,16310,1
663,14,162,16311,1
663,14,162,16312,1
663,14,162,16313,1
663,14,162,16314,1
663,14,162,16315,12
663,14,162,16316,12
663,14,162,16317,5
663,14,162,16318,86
663,14,162,16319,60
663,14,162,16320,62
663,14,162,16321,51
663,14,162,16322,95
663,14,162,16323,44
663,14,162,16324,5
664,48,332,16325,1
664,48,332,16326,1
664,48,332,16327,1
664,48,332,16328,11
664,48,332,16329,13
664,48,332,16330,16
664,48,332,16331,19
664,48,332,16332,62
664,48,332,16333,5
664,48,332,16334,86
664,48,332,16335,6
664,48,332,16336,51
664,48,332,16337,4
664,48,332,16338,2
664,48,332,16339,5
664,48,332,16340,95
664,48,332,16341,44
664,48,332,16342,99
664,48,332,16343,5
664,48,332,16344,3
665,46,485,16345,1
665,46,485,16346,1
665,46,485,16347,12
665,46,485,16348,12
665,46,485,16349,17
665,46,485,16350,88
665,46,485,16351,62
665,46,485,16352,3
665,46,485,16353,5
665,46,485,16354,5
665,46,485,16355,5
665,46,485,16356,6
665,46,485,16357,5
665,46,485,16358,86
665,46,485,16359,5
665,46,485,16360,69
665,46,485,16361,22
665,46,485,16362,5
666,32,2227,16363,1
666,32,2227,16364,1
666,32,2227,16365,1
666,32,2227,16366,1
666,32,2227,16367,1
666,32,2227,16368,12
666,32,2227,16369,12
666,32,2227,16370,12
666,32,2227,16371,13
666,32,2227,16372,14
666,32,2227,16373,95
666,32,2227,16374,6
666,32,2227,16375,22
666,32,2227,16376,6
666,32,2227,16377,3
666,32,2227,16378,48
666,32,2227,16379,54
667,30,1460,16380,1
667,30,1460,16381,1
667,30,1460,16382,1
667,30,1460,16383,12
667,30,1460,16384,12
667,30,1460,16385,13
667,30,1460,16386,13
667,30,1460,16387,15
667,30,1460,16388,15
667,30,1460,16389,62
667,30,1460,16390,44
667,30,1460,16391,44
667,30,1460,16392,25
667,30,1460,16393,5
667,30,1460,16394,25
667,30,1460,16395,5
667,30,1460,16396,69
667,30,1460,16397,5
667,30,1460,16398,3
667,30,1460,16399,69
667,30,1460,16400,44
667,30,1460,16401,24
667,30,1460,16402,110
668,45,609,16403,1
668,45,609,16404,1
668,45,609,16405,11
668,45,609,16406,11
668,45,609,16407,19
668,45,609,16408,44
668,45,609,16409,6
668,45,609,16410,7
668,45,609,16411,48
668,45,609,16412,48
668,45,609,16413,3
668,45,609,16414,80
668,45,609,16415,51
668,45,609,16416,54
669,6,7,16417,1
669,6,7,16418,1
669,6,7,16419,14
669,6,7,16420,14
669,6,7,16421,17
669,6,7,16422,6
669,6,7,16423,3
669,6,7,16424,24
669,6,7,16425,3
669,6,7,16426,83
669,6,7,16427,5
669,6,7,16428,3
669,6,7,16429,22
669,6,7,16430,86
669,6,7,16431,3
669,6,7,16432,3
669,6,7,16433,81
669,6,7,16434,81
670,13,401,16435,1
670,13,401,16436,1
670,13,401,16437,1
670,13,401,16438,60
670,13,401,16439,7
670,13,401,16440,12
670,13,401,16441,51
670,13,401,16442,13
670,13,401,16443,5
670,13,401,16444,86
670,13,401,16445,22
670,13,401,16446,21
670,13,401,16447,20
670,13,401,16448,108
670,13,401,16449,37
670,13,401,16450,86
670,13,401,16451,5
670,13,401,16452,36
671,39,6,16453,1
671,39,6,16454,1
671,39,6,16455,11
671,39,6,16456,12
671,39,6,16457,13
671,39,6,16458,15
671,39,6,16459,15
671,39,6,16460,18
671,39,6,16461,3
671,39,6,16462,62
671,39,6,16463,37
671,39,6,16464,6
671,39,6,16465,91
671,39,6,16466,20
671,39,6,16467,80
671,39,6,16468,20
671,39,6,16469,3
671,39,6,16470,80
671,39,6,16471,3
672,53,81,16472,1
672,53,81,16473,1
672,53,81,16474,11
672,53,81,16475,12
672,53,81,16476,12
672,53,81,16477,13
672,53,81,16478,13
672,53,81,16479,14
672,53,81,16480,14
672,53,81,16481,15
672,53,81,16482,16
672,53,81,16483,62
672,53,81,16484,95
672,53,81,16485,48
672,53,81,16486,86
672,53,81,16487,3
672,53,81,16488,3
673,38,145,16489,1
673,38,145,16490,1
673,38,145,16491,11
673,38,145,16492,11
673,38,145,16493,12
673,38,145,16494,12
673,38,145,16495,13
673,38,145,16496,18
673,38,145,16497,95
673,38,145,16498,5
673,38,145,16499,62
673,38,145,16500,7
673,38,145,16501,80
673,38,145,16502,86
673,38,145,16503,5
673,38,145,16504,5
673,38,145,16505,21
673,38,145,16506,48
673,38,145,16507,5
673,38,145,16508,5
674,20,578,16509,1
674,20,578,16510,1
674,20,578,16511,1
674,20,578,16512,1
674,20,578,16513,1
674,20,578,16514,1
674,20,578,16515,1
674,20,578,16516,1
674,20,578,16517,1
674,20,578,16518,1
674,20,578,16519,11
674,20,578,16520,11
674,20,578,16521,11
674,20,578,16522,11
674,20,578,16523,3
674,20,578,16524,3
674,20,578,16525,80
674,20,578,16526,95
674,20,578,16527,80
674,20,578,16528,3
675,14,162,16529,1
675,14,162,16530,1
675,14,162,16531,1
675,14,162,16532,11
675,14,162,16533,12
675,14,162,16534,14
675,14,162,16535,22
675,14,162,16536,51
675,14,162,16537,5
675,14,162,16538,5
675,14,162,16539,7
675,14,162,16540,44
675,14,162,16541,5
675,14,162,16542,5
675,14,162,16543,5
675,14,162,16544,36
675,14,162,16545,3
675,14,162,16546,3
675,14,162,16547,69
675,14,162,16548,3
675,14,162,16549,81
675,14,162,16550,81
676,52,214,16551,1
676,52,214,16552,11
676,52,214,16553,12
676,52,214,16554,14
676,52,214,16555,14
676,52,214,16556,17
676,52,214,16557,6
676,52,214,16558,7
676,52,214,16559,3
676,52,214,16560,62
676,52,214,16561,51
676,52,214,16562,5
676,52,214,16563,86
676,52,214,16564,22
676,52,214,16565,44
676,52,214,16566,21
676,52,214,16567,6
676,52,214,16568,86
676,52,214,16569,6
676,52,214,16570,69
676,52,214,16571,3
677,46,485,16572,1
677,46,485,16573,1
677,46,485,16574,11
677,46,485,16575,11
677,46,485,16576,13
677,46,485,16577,15
677,46,485,16578,60
677,46,485,16579,3
677,46,485,16580,62
677,46,485,16581,5
677,46,485,16582,5
677,46,485,16583,5
677,46,485,16584,22
677,46,485,16585,62
677,46,485,16586,103
677,46,485,16587,7
677,46,485,16588,5
677,46,485,16589,8
677,46,485,16590,5
677,46,485,16591,54
678,32,2227,16592,1
678,32,2227,16593,1
678,32,2227,16594,1
678,32,2227,16595,1
678,32,2227,16596,11
678,32,2227,16597,11
678,32,2227,16598,11
678,32,2227,16599,12
678,32,2227,16600,13
678,32,2227,16601,51
678,32,2227,16602,80
678,32,2227,16603,22
678,32,2227,16604,5
678,32,2227,16605,5
678,32,2227,16606,25
678,32,2227,16607,7
678,32,2227,16608,41
678,32,2227,16609,22
678,32,2227,16610,22
678,32,2227,16611,80
678,32,2227,16612,80
679,30,1460,16613,1
679,30,1460,16614,1
679,30,1460,16615,11
679,30,1460,16616,12
679,30,1460,16617,12
679,30,1460,16618,14
679,30,1460,16619,62
679,30,1460,16620,62
679,30,1460,16621,3
679,30,1460,16622,69
679,30,1460,16623,22
679,30,1460,16624,5
679,30,1460,16625,5
679,30,1460,16626,44
679,30,1460,16627,5
679,30,1460,16628,5
679,30,1460,16629,3
679,30,1460,16630,5
680,6,7,16631,1
680,6,7,16632,11
680,6,7,16633,12
680,6,7,16634,13
680,6,7,16635,14
680,6,7,16636,14
680,6,7,16637,3
680,6,7,16638,20
680,6,7,16639,22
680,6,7,16640,5
680,6,7,16641,51
680,6,7,16642,24
680,6,7,16643,6
680,6,7,16644,48
680,6,7,16645,98
680,6,7,16646,5
680,6,7,16647,81
680,6,7,16648,81
680,6,7,16649,81
681,39,6,16650,1
681,39,6,16651,1
681,39,6,16652,1
681,39,6,16653,1
681,39,6,16654,11
681,39,6,16655,11
681,39,6,16656,12
681,39,6,16657,13
681,39,6,16658,14
681,39,6,16659,17
681,39,6,16660,37
681,39,6,16661,23
681,39,6,16662,22
681,39,6,16663,6
681,39,6,16664,5
681,39,6,16665,98
681,39,6,16666,3
682,13,401,16667,1
682,13,401,16668,1
682,13,401,16669,1
682,13,401,16670,1
682,13,401,16671,11
682,13,401,16672,11
682,13,401,16673,11
682,13,401,16674,12
682,13,401,16675,5
682,13,401,16676,13
682,13,401,16677,62
682,13,401,16678,5
682,13,401,16679,5
682,13,401,16680,5
682,13,401,16681,8
682,13,401,16682,5
682,13,401,16683,5
682,13,401,16684,3
683,54,67,16685,1
683,54,67,16686,1
683,54,67,16687,11
683,54,67,16688,13
683,54,67,16689,5
683,54,67,16690,14
683,54,67,16691,62
683,54,67,16692,37
683,54,67,16693,95
683,54,67,16694,5
683,54,67,16695,80
683,54,67,16696,24
683,54,67,16697,80
683,54,67,16698,24
683,54,67,16699,86
684,9,153,16700,1
684,9,153,16701,1
684,9,153,16702,1
684,9,153,16703,1
684,9,153,16704,11
684,9,153,16705,12
684,9,153,16706,13
684,9,153,16707,13
684,9,153,16708,14
684,9,153,16709,14
684,9,153,16710,5
684,9,153,16711,5
684,9,153,16712,80
684,9,153,16713,8
684,9,153,16714,51
684,9,153,16715,5
684,9,153,16716,7
684,9,153,16717,5
684,9,153,16718,5
684,9,153,16719,5
684,9,153,16720,54
685,20,578,16721,1
685,20,578,16722,1
685,20,578,16723,1
685,20,578,16724,1
685,20,578,16725,1
685,20,578,16726,1
685,20,578,16727,1
685,20,578,16728,11
685,20,578,16729,12
685,20,578,16730,12
685,20,578,16731,12
685,20,578,16732,86
685,20,578,16733,22
685,20,578,16734,13
685,20,578,16735,48
685,20,578,16736,22
685,20,578,16737,22
685,20,578,16738,24
685,20,578,16739,22
685,20,578,16740,21
685,20,578,16741,21
685,20,578,16742,44
685,20,578,16743,24
685,20,578,16744,5
686,48,332,16745,1
686,48,332,16746,1
686,48,332,16747,11
686,48,332,16748,12
686,48,332,16749,13
686,48,332,16750,13
686,48,332,16751,14
686,48,332,16752,15
686,48,332,16753,15
686,48,332,16754,16
686,48,332,16755,19
686,48,332,16756,80
686,48,332,16757,2
686,48,332,16758,37
686,48,332,16759,62
686,48,332,16760,20
686,48,332,16761,80
686,48,332,16762,81
687,14,162,16763,1
687,14,162,16764,1
687,14,162,16765,1
687,14,162,16766,1
687,14,162,16767,11
687,14,162,16768,12
687,14,162,16769,14
687,14,162,16770,5
687,14,162,16771,3
687,14,162,16772,5
687,14,162,16773,5
687,14,162,16774,25
687,14,162,16775,5
687,14,162,16776,25
687,14,162,16777,5
687,14,162,16778,98
687,14,162,16779,5
687,14,162,16780,5
688,46,485,16781,1
688,46,485,16782,1
688,46,485,16783,11
688,46,485,16784,12
688,46,485,16785,14
688,46,485,16786,17
688,46,485,16787,17
688,46,485,16788,91
688,46,485,16789,5
688,46,485,16790,98
688,46,485,16791,25
688,46,485,16792,5
688,46,485,16793,5
688,46,485,16794,5
688,46,485,16795,5
688,46,485,16796,22
688,46,485,16797,47
688,46,485,16798,80
689,32,2227,16799,1
689,32,2227,16800,1
689,32,2227,16801,11
689,32,2227,16802,11
689,32,2227,16803,12
689,32,2227,16804,12
689,32,2227,16805,12
689,32,2227,16806,12
689,32,2227,16807,60
689,32,2227,16808,14
689,32,2227,16809,14
689,32,2227,16810,25
689,32,2227,16811,51
689,32,2227,16812,44
689,32,2227,16813,5
689,32,2227,16814,86
689,32,2227,16815,22
689,32,2227,16816,21
689,32,2227,16817,69
690,6,7,16818,1
690,6,7,16819,1
690,6,7,16820,11
690,6,7,16821,15
690,6,7,16822,7
690,6,7,16823,62
690,6,7,16824,62
690,6,7,16825,22
690,6,7,16826,5
690,6,7,16827,8
690,6,7,16828,22
690,6,7,16829,6
690,6,7,16830,7
690,6,7,16831,7
690,6,7,16832,44
690,6,7,16833,5
691,13,401,16834,1
691,13,401,16835,1
691,13,401,16836,11
691,13,401,16837,12
691,13,401,16838,13
691,13,401,16839,62
691,13,401,16840,62
691,13,401,16841,3
691,13,401,16842,3
691,13,401,16843,3
691,13,401,16844,3
691,13,401,16845,5
691,13,401,16846,3
691,13,401,16847,3
691,13,401,16848,3
691,13,401,16849,54
691,13,401,16850,5
691,13,401,16851,54
692,55,88,16852,1
692,55,88,16853,1
692,55,88,16854,12
692,55,88,16855,12
692,55,88,16856,13
692,55,88,16857,13
692,55,88,16858,14
692,55,88,16859,14
692,55,88,16860,62
692,55,88,16861,44
692,55,88,16862,62
692,55,88,16863,62
692,55,88,16864,5
692,55,88,16865,69
692,55,88,16866,8
692,55,88,16867,69
692,55,88,16868,6
693,38,145,16869,1
693,38,145,16870,1
693,38,145,16871,11
693,38,145,16872,11
693,38,145,16873,11
693,38,145,16874,12
693,38,145,16875,12
693,38,145,16876,14
693,38,145,16877,14
693,38,145,16878,15
693,38,145,16879,17
693,38,145,16880,62
693,38,145,16881,62
693,38,145,16882,7
693,38,145,16883,8
693,38,145,16884,6
693,38,145,16885,5
693,38,145,16886,44
693,38,145,16887,5
693,38,145,16888,5
694,39,6,16889,1
694,39,6,16890,11
694,39,6,16891,12
694,39,6,16892,12
694,39,6,16893,13
694,39,6,16894,13
694,39,6,16895,16
694,39,6,16896,16
694,39,6,16897,16
694,39,6,16898,5
694,39,6,16899,22
694,39,6,16900,10
694,39,6,16901,80
694,39,6,16902,80
694,39,6,16903,44
694,39,6,16904,3
694,39,6,16905,3
695,20,578,16906,1
695,20,578,16907,1
695,20,578,16908,1
695,20,578,16909,1
695,20,578,16910,1
695,20,578,16911,1
695,20,578,16912,10
695,20,578,16913,11
695,20,578,16914,91
695,20,578,16915,3
695,20,578,16916,22
695,20,578,16917,10
695,20,578,16918,3
695,20,578,16919,80
695,20,578,16920,8
695,20,578,16921,5
695,20,578,16922,7
695,20,578,16923,3
695,20,578,16924,82
696,14,162,16925,1
696,14,162,16926,1
696,14,162,16927,1
696,14,162,16928,11
696,14,162,16929,11
696,14,162,16930,12
696,14,162,16931,13
696,14,162,16932,5
696,14,162,16933,15
696,14,162,16934,62
696,14,162,16935,6
696,14,162,16936,5
696,14,162,16937,80
696,14,162,16938,95
696,14,162,16939,3
696,14,162,16940,44
696,14,162,16941,5
696,14,162,16942,95
696,14,162,16943,37
696,14,162,16944,5
696,14,162,16945,81
696,14,162,16946,81
697,46,485,16947,1
697,46,485,16948,60
697,46,485,16949,11
697,46,485,16950,13
697,46,485,16951,13
697,46,485,16952,17
697,46,485,16953,91
697,46,485,16954,62
697,46,485,16955,80
697,46,485,16956,5
697,46,485,16957,62
697,46,485,16958,5
697,46,485,16959,5
697,46,485,16960,24
697,46,485,16961,5
697,46,485,16962,5
697,46,485,16963,31
697,46,485,16964,8
697,46,485,16965,2
698,32,2227,16966,1
698,32,2227,16967,1
698,32,2227,16968,11
698,32,2227,16969,11
698,32,2227,16970,11
698,32,2227,16971,12
698,32,2227,16972,14
698,32,2227,16973,15
698,32,2227,16974,24
698,32,2227,16975,5
698,32,2227,16976,22
698,32,2227,16977,22
698,32,2227,16978,7
698,32,2227,16979,44
698,32,2227,16980,69
698,32,2227,16981,5
698,32,2227,16982,6
698,32,2227,16983,25
699,56,15,16984,1
699,56,15,16985,1
699,56,15,16986,1
699,56,15,16987,1
699,56,15,16988,11
699,56,15,16989,12
699,56,15,16990,12
699,56,15,16991,14
699,56,15,16992,14
699,56,15,16993,16
699,56,15,16994,18
699,56,15,16995,88
699,56,15,16996,55
699,56,15,16997,111
699,56,15,16998,80
699,56,15,16999,62
699,56,15,17000,8
699,56,15,17001,10
699,56,15,17002,86
699,56,15,17003,80
699,56,15,17004,81
699,56,15,17005,81
699,56,15,17006,81
699,56,15,17007,81
699,56,15,17008,81
699,56,15,17009,97
699,56,15,17010,97
699,56,15,17011,97
699,56,15,17012,54
699,56,15,17013,54
699,56,15,17014,54
700,6,7,17015,1
700,6,7,17016,1
700,6,7,17017,1
700,6,7,17018,60
700,6,7,17019,12
700,6,7,17020,12
700,6,7,17021,13
700,6,7,17022,18
700,6,7,17023,112
700,6,7,17024,3
700,6,7,17025,5
700,6,7,17026,36
700,6,7,17027,6
700,6,7,17028,5
700,6,7,17029,6
700,6,7,17030,86
700,6,7,17031,81
701,13,401,17032,1
701,13,401,17033,1
701,13,401,17034,11
701,13,401,17035,11
701,13,401,17036,11
701,13,401,17037,11
701,13,401,17038,11
701,13,401,17039,11
701,13,401,17040,12
701,13,401,17041,12
701,13,401,17042,13
701,13,401,17043,13
701,13,401,17044,15
701,13,401,17045,3
701,13,401,17046,48
701,13,401,17047,80
701,13,401,17048,6
701,13,401,17049,5
701,13,401,17050,80
702,51,790,17051,1
702,51,790,17052,1
702,51,790,17053,1
702,51,790,17054,1
702,51,790,17055,11
702,51,790,17056,11
702,51,790,17057,11
702,51,790,17058,3
702,51,790,17059,69
702,51,790,17060,22
702,51,790,17061,91
702,51,790,17062,69
702,51,790,17063,6
702,51,790,17064,5
702,51,790,17065,80
702,51,790,17066,80
702,51,790,17067,3
703,9,153,17068,1
703,9,153,17069,1
703,9,153,17070,1
703,9,153,17071,1
703,9,153,17072,1
703,9,153,17073,11
703,9,153,17074,11
703,9,153,17075,12
703,9,153,17076,12
703,9,153,17077,13
703,9,153,17078,17
703,9,153,17079,88
703,9,153,17080,50
703,9,153,17081,5
703,9,153,17082,5
703,9,153,17083,80
703,9,153,17084,6
703,9,153,17085,91
703,9,153,17086,98
703,9,153,17087,5
703,9,153,17088,54
703,9,153,17089,81
703,9,153,17090,81
704,39,6,17091,1
704,39,6,17092,1
704,39,6,17093,1
704,39,6,17094,1
704,39,6,17095,11
704,39,6,17096,11
704,39,6,17097,11
704,39,6,17098,11
704,39,6,17099,11
704,39,6,17100,12
704,39,6,17101,13
704,39,6,17102,13
704,39,6,17103,113
704,39,6,17104,51
704,39,6,17105,24
704,39,6,17106,44
704,39,6,17107,5
705,20,578,17108,1
705,20,578,17109,1
705,20,578,17110,1
705,20,578,17111,1
705,20,578,17112,1
705,20,578,17113,1
705,20,578,17114,1
705,20,578,17115,11
705,20,578,17116,6
705,20,578,17117,5
705,20,578,17118,7
705,20,578,17119,47
705,20,578,17120,47
705,20,578,17121,6
705,20,578,17122,95
705,20,578,17123,10
705,20,578,17124,44
705,20,578,17125,22
705,20,578,17126,6
705,20,578,17127,81
705,20,578,17128,81
706,14,162,17129,1
706,14,162,17130,1
706,14,162,17131,1
706,14,162,17132,1
706,14,162,17133,11
706,14,162,17134,11
706,14,162,17135,12
706,14,162,17136,12
706,14,162,17137,12
706,14,162,17138,48
706,14,162,17139,91
706,14,162,17140,5
706,14,162,17141,51
706,14,162,17142,80
706,14,162,17143,22
706,14,162,17144,5
706,14,162,17145,6
706,14,162,17146,6
706,14,162,17147,8
706,14,162,17148,80
706,14,162,17149,6
706,14,162,17150,5
706,14,162,17151,5
707,46,485,17152,1
707,46,485,17153,1
707,46,485,17154,1
707,46,485,17155,11
707,46,485,17156,11
707,46,485,17157,12
707,46,485,17158,12
707,46,485,17159,13
707,46,485,17160,14
707,46,485,17161,19
707,46,485,17162,45
707,46,485,17163,112
707,46,485,17164,114
707,46,485,17165,22
707,46,485,17166,5
707,46,485,17167,51
707,46,485,17168,5
707,46,485,17169,100
708,32,2227,17170,1
708,32,2227,17171,1
708,32,2227,17172,1
708,32,2227,17173,1
708,32,2227,17174,11
708,32,2227,17175,11
708,32,2227,17176,13
708,32,2227,17177,13
708,32,2227,17178,5
708,32,2227,17179,80
708,32,2227,17180,22
708,32,2227,17181,80
708,32,2227,17182,44
708,32,2227,17183,8
708,32,2227,17184,22
708,32,2227,17185,6
708,32,2227,17186,5
708,32,2227,17187,54
708,32,2227,17188,54
709,6,7,17189,1
709,6,7,17190,11
709,6,7,17191,13
709,6,7,17192,5
709,6,7,17193,14
709,6,7,17194,14
709,6,7,17195,6
709,6,7,17196,115
709,6,7,17197,22
