raceid,year,driverid,max_points
493,1981,110,1
271,1994,109,1
1083,2022,20,15
1114,2023,848,21
287,1993,94,0
811,1953,509,0
671,1968,361,0
306,1991,90,0
838,1950,687,4
461,1983,197,0
1127,2024,858,0
981,2017,826,4
881,2013,3,12
555,1977,238,6
360,1989,133,3
778,1957,475,1
261,1994,87,4
527,1978,224,0
1109,2023,846,60
967,2016,825,7
930,2015,826,5
825,1951,764,0
539,1978,172,16
435,1985,110,3
560,1976,200,1
609,1973,334,0
466,1983,117,57
703,1965,414,0
460,1983,160,0
412,1986,170,2
783,1957,573,0
237,1996,77,17
405,1986,77,2
1011,2019,832,0
572,1976,223,28
380,1988,158,1
826,1951,449,0
516,1979,221,20
507,1980,172,28
56,2006,17,6
797,1955,592,0
589,1975,277,0
429,1985,183,0
545,1977,253,0
1082,2022,847,111
428,1985,173,26
101,2004,44,5
699,1965,334,0
1083,2022,832,127
636,1971,238,9
373,1988,140,0
23,2008,19,0
1113,2023,840,47
530,1978,243,0
837,1950,772,0
1102,2023,855,2
165,2000,21,18
848,2011,808,31
76,2005,32,3
495,1981,158,10
762,1959,554,2
795,1955,607,2
693,1966,347,0
815,1953,707,0
224,1996,44,0
717,1964,346,7
198,1998,73,0
769,1958,589,0
764,1959,514,0
791,1956,629,0
680,1967,368,0
1052,2021,815,10
688,1967,379,0
749,1960,497,0
555,1977,265,0
1140,2024,846,315
813,1953,589,0
774,1958,512,0
544,1977,250,6
1121,2024,832,15
82,2005,25,6
330,1990,118,3
443,1984,181,0
483,1981,136,0
968,2016,3,385
544,1977,253,0
369,1989,133,4
1110,2023,840,47
643,1970,304,6
563,1976,207,1
305,1991,119,0
618,1973,313,0
256,1995,97,0
1082,2022,830,175
552,1977,256,0
774,1958,601,0
185,1999,15,1
496,1981,172,43
883,2013,20,77
1127,2024,817,5
753,1960,531,0
584,1975,296,0
339,2010,16,10
514,1979,199,12
448,1984,112,0
367,1989,140,2
5,2009,17,15.5
744,1961,492,0
231,1996,69,0
963,2016,13,41
774,1958,577,12
536,1978,197,0
408,1986,175,0
646,1970,359,2
553,1977,246,0
255,1995,14,49
1091,2022,1,170
257,1994,87,0
622,1972,328,9
801,1954,643,0
584,1975,276,0
379,1988,110,3
398,1987,145,0
370,1989,145,26
212,1997,44,15
1036,2020,841,2
771,1958,533,4
329,1990,78,0
1019,2019,826,12
40,2007,26,0
329,1990,92,0
736,1962,397,0
856,2011,15,0
728,1963,345,0
568,1976,223,16
471,1982,177,14
1056,2021,1,101
431,1985,176,5
806,1954,521,0
234,1996,35,52
754,1960,497,0
312,1991,102,51
434,1985,170,0
74,2005,8,7
579,1975,251,0
6,2009,5,4
1116,2023,856,0
776,1957,475,1
438,1984,84,0
644,1970,356,9
166,2000,60,0
146,2001,15,7
1110,2023,847,99
302,1992,81,0
480,1982,197,3
762,1959,512,5
121,2003,14,45
504,1980,207,0
329,1990,127,0
310,1991,120,0
722,1963,403,0
432,1985,177,21
774,1958,456,15
535,1978,182,25
1129,2024,860,6
306,1991,88,1
551,1977,257,0
1122,2024,844,28
1026,2019,1,338
820,1952,699,0
1077,2022,825,15
428,1985,185,4
50,2007,2,56
950,2016,4,0
473,1982,184,0
718,1964,289,39
53,2006,11,0
1004,2018,8,186
317,1991,81,0
601,1974,305,12
248,1995,44,7
173,2000,50,5
737,1962,439,0
589,1975,232,0
391,1987,119,0
343,2010,807,1
27,2008,22,11
887,2013,807,6
21,2008,7,2
705,1965,376,0
826,1951,501,0
46,2007,4,73
97,2004,13,5
954,2016,4,18
519,1979,221,20
70,2006,17,7
143,2001,50,0
976,2017,822,111
490,1981,203,21
844,2011,5,0
215,1997,77,10
832,1951,687,0
183,1999,25,3
1079,2022,4,4
569,1976,231,35
682,1967,383,2
651,1970,351,0
1129,2024,832,108
822,1952,647,36
504,1980,206,3
271,1994,85,0
531,1978,232,0
421,1985,102,9
318,1991,92,4
442,1984,158,3
813,1953,651,0
589,1975,291,0
890,2013,17,105
355,2010,22,47
511,1980,176,0
795,1955,558,0
602,1974,232,4
552,1977,265,0
764,1959,517,0
122,2003,47,0
745,1961,487,0
894,2013,17,130
804,1954,730,0
779,1957,558,0
574,1976,224,3
209,1997,63,0
622,1972,340,0
408,1986,166,0
913,2014,825,39
1013,2019,825,8
637,1971,312,0
229,1996,69,0
649,1970,223,6
1121,2024,855,0
1061,2021,852,10
42,2007,5,12
91,2004,44,0
549,1977,254,1
764,1959,289,0
724,1963,440,3
1042,2020,842,63
426,1985,163,3
431,1985,123,9
907,2014,825,29
318,1991,87,1
805,1954,547,0
368,1989,133,4
710,1964,346,0
779,1957,427,2
1108,2023,825,2
546,1977,239,0
983,2017,841,0
1044,2020,830,170
599,1974,278,0
282,1993,65,9
834,1950,647,6
274,1993,55,0
182,1999,49,26
587,1975,221,12
144,2001,54,0
699,1965,364,0
794,1955,555,3
37,2007,26,0
466,1983,152,1
655,1970,304,27
831,1951,780,0
494,1981,218,0
1140,2024,825,14
705,1965,408,0
366,1989,145,14
431,1985,119,0
263,1994,83,0
485,1981,203,0
772,1958,589,0
321,1990,109,0
1001,2018,838,8
215,1997,50,0
188,1999,25,3
449,1984,184,0
879,2012,4,278
165,2000,15,5
1070,2021,852,20
378,1988,110,3
806,1954,659,0
538,1978,178,5
212,1997,76,0
491,1981,215,0
476,1982,209,0
728,1963,374,0
739,1961,360,1
745,1961,494,0
615,1973,232,6
641,1971,243,3
580,1975,231,7
1029,2019,825,20
558,1977,269,0
1075,2022,855,1
680,1967,328,0
1102,2023,822,4
136,2002,2,7
93,2004,46,0
773,1958,482,0
738,1961,356,0
503,1980,199,15
139,2002,59,0
714,1964,383,1
572,1976,277,0
335,1990,110,0
684,1967,383,2
1102,2023,846,10
263,1994,92,0
892,2013,822,0
479,1982,196,0
292,1992,123,0
733,1962,460,0
421,1985,160,0
419,1986,175,2
384,1988,127,5
745,1961,403,34
559,1977,224,11
970,2017,13,8
135,2002,63,2
349,2010,5,0
220,1997,71,7
362,1989,164,0
609,1973,262,0
375,1988,127,0
556,1977,211,0
260,1994,22,7
647,1970,327,0
642,1971,334,0
268,1994,84,11
673,1968,328,17
677,1968,381,0
675,1968,341,8
827,1951,526,0
374,1988,137,8
145,2001,58,0
871,2012,18,101
371,1989,151,0
395,1987,112,1
481,1982,182,30
339,2010,17,24
688,1967,383,2
287,1993,104,5
378,1988,99,0
1081,2022,825,15
870,2012,10,0
505,1980,140,0
500,1980,137,9
602,1974,278,0
458,1983,193,2
796,1955,644,0
850,2011,815,8
807,1954,525,6
172,2000,18,10
599,1974,308,0
768,1958,560,0
316,1991,102,77
237,1996,22,14
24,2008,12,0
565,1976,271,0
815,1953,719,0
342,2010,16,20
364,1989,127,4
556,1977,238,7
675,1968,293,0
1130,2024,4,41
887,2013,815,12
532,1978,152,0
503,1980,177,4
429,1985,140,19
814,1953,677,0
470,1982,182,12
6,2009,17,19.5
193,1998,73,0
915,2014,18,94
35,2008,11,0
692,1966,360,0
994,2018,20,96
635,1971,327,0
804,1954,628,0
48,2007,5,21
359,1989,92,0
694,1966,356,30
381,1988,163,0
1079,2022,855,1
781,1957,612,2
929,2015,815,5
977,2017,817,107
834,1950,633,0
819,1952,734,0
759,1959,427,4
689,1967,278,20
792,1955,475,1
180,1999,64,1
70,2006,24,1
334,1990,150,0
227,1996,14,4
814,1953,627,0
587,1975,207,5
606,1973,238,0
559,1977,267,0
1078,2022,847,59
827,1951,700,0
766,1958,584,0
649,1970,353,0
900,2014,18,15
757,1959,565,0
497,1981,219,0
675,1968,359,6
230,1996,44,11
1027,2019,830,220
774,1958,551,0
396,1987,102,41
1010,2019,832,0
209,1997,21,0
586,1975,292,0
155,2001,56,4
832,1951,653,0
295,1992,108,0
311,1991,78,0
494,1981,105,0
839,1950,792,0
790,1956,528,4
624,1972,280,0
359,1989,160,0
1021,2019,832,58
608,1973,331,0
882,2013,13,30
350,2010,24,13
681,1967,387,2
637,1971,327,6
208,1997,55,1
752,1960,523,0
822,1952,712,0
589,1975,219,0
426,1985,94,0
168,2000,56,3
1058,2021,1,138
339,2010,30,9
536,1978,222,8
882,2013,815,2
769,1958,555,0
811,1953,496,0
394,1987,156,2
302,1992,122,3
162,2000,49,5
591,1974,304,9
788,1956,627,0
256,1995,56,10
1091,2022,852,11
469,1982,187,8
9,2009,2,6
894,2013,813,1
356,1989,156,0
408,1986,145,0
252,1995,83,0
530,1978,182,10
551,1977,255,16
616,1973,336,0
266,1994,100,2
1098,2023,830,25
416,1986,160,0
379,1988,127,3
908,2014,826,6
336,1990,65,0
140,2002,8,24
1122,2024,815,36
1076,2022,822,12
248,1995,81,1
1094,2022,825,24
526,1979,202,14
306,1991,77,4
458,1983,160,0
133,2002,11,0
264,1994,91,4
754,1960,511,3
872,2012,154,76
350,2010,67,7
916,2014,13,83
441,1984,182,18
592,1974,232,1
437,1984,84,0
783,1957,528,0
317,1991,120,0
668,1968,293,0
220,1997,14,30
337,2010,15,0
78,2005,27,0
791,1956,585,0
669,1968,356,0
603,1974,269,0
997,2018,839,19
465,1983,140,0
1064,2021,4,46
104,2004,47,1
784,1956,608,0
540,1978,243,0
870,2012,20,122
226,1996,50,1
780,1957,594,0
1034,2020,815,22
185,1999,14,36
952,2016,836,0
952,2016,830,38
821,1952,734,0
337,2010,3,10
593,1974,280,0
1030,2019,826,37
617,1973,199,12
9,2009,67,3
796,1955,659,0
615,1973,334,0
288,1993,120,2
1029,2019,832,95
534,1978,119,8
151,2001,35,7
571,1976,271,0
1080,2022,849,0
838,1950,697,2
51,2007,22,0
1059,2021,852,8
281,1993,71,28
990,2018,845,0
451,1984,179,0
776,1957,608,0
308,1991,137,6
666,1969,306,21
535,1978,212,0
348,2010,9,89
805,1954,554,0
30,2008,19,0
734,1962,436,0
88,2005,2,28
417,1986,84,5
959,2016,815,48
876,2012,814,44
624,1972,278,2
722,1963,404,3
296,1992,100,3
398,1987,122,1
666,1969,262,1
642,1971,346,19
569,1976,238,0
365,1989,90,0
65,2006,2,19
61,2006,14,8
760,1959,566,0
126,2002,62,0
44,2007,3,5
762,1959,482,3
458,1983,137,27
705,1965,304,5
986,2017,840,40
413,1986,180,0
764,1959,356,31
542,1978,197,0
164,2000,30,46
806,1954,592,0
586,1975,233,0
410,1986,176,0
917,2014,4,157
453,1983,137,9
399,1987,117,40
793,1955,478,1
898,2013,18,61
320,1991,129,0
818,1952,699,0
701,1965,410,0
127,2002,17,2
1037,2020,8,0
674,1968,376,5
323,1990,110,0
215,1997,65,7
116,2003,51,0
586,1975,199,34
478,1982,137,17
177,1999,37,1
219,1997,15,3
702,1965,380,0
410,1986,172,13
472,1982,158,4
1020,2019,825,18
754,1960,475,11
744,1961,454,0
585,1975,238,3
375,1988,77,18
1114,2023,844,135
654,1970,362,0
607,1973,292,0
974,2017,835,0
581,1975,230,1
618,1973,187,0
559,1977,251,0
295,1992,84,5
156,2001,2,12
1137,2024,847,143
648,1970,340,0
664,1969,359,1
1082,2022,855,5
1034,2020,20,10
196,1998,55,3
596,1974,292,0
96,2004,17,3
1108,2023,4,137
355,2010,9,136
752,1960,524,0
816,1953,521,0
763,1959,560,0
422,1985,140,1
810,1953,649,0
234,1996,85,0
65,2006,21,49
34,2008,6,9
457,1983,176,4
706,1965,376,0
1061,2021,1,177
770,1958,558,0
898,2013,807,47
541,1978,223,4
268,1994,50,8
654,1970,351,0
262,1994,100,1
562,1976,238,0
736,1962,427,0
280,1993,22,0
629,1972,278,11
79,2005,13,7
527,1978,233,0
187,1999,21,13
160,2000,22,9
540,1978,221,32
883,2013,16,6
119,2003,35,3
179,1999,65,0
261,1994,56,1
239,1996,14,18
856,2011,13,98
764,1959,571,0
619,1973,280,0
717,1964,394,0
497,1981,187,27
1094,2022,856,2
349,2010,67,7
375,1988,112,0
569,1976,252,7
801,1954,676,0
50,2007,14,13
574,1976,243,1
790,1956,597,0
736,1962,386,10
627,1972,317,0
972,2017,832,11
653,1970,363,3
785,1956,577,4
761,1959,536,0
815,1953,554,0
345,2010,812,0
877,2012,10,0
693,1966,278,0
578,1975,251,0
46,2007,17,8
782,1957,476,0
597,1974,232,1
161,2000,55,0
503,1980,203,3
539,1978,232,0
744,1961,479,2
569,1976,283,0
368,1989,84,2
648,1970,363,3
632,1971,346,0
939,2015,832,11
424,1985,172,2
157,2001,61,0
731,1962,427,0
146,2001,30,42
780,1957,606,1
397,1987,99,0
356,1989,162,0
691,1966,373,0
521,1979,137,0
364,1989,158,4
771,1958,558,0
367,1989,94,2
887,2013,1,89
1117,2023,840,53
1077,2022,855,1
856,2011,30,60
136,2002,11,0
80,2005,32,4
264,1994,106,0
375,1988,110,0
137,2002,66,0
361,1989,140,0
557,1977,223,5
715,1964,373,30
4,2009,13,0
706,1965,419,0
603,1974,207,0
488,1981,175,1
771,1958,525,8
108,2003,23,1
535,1978,231,8
756,1959,475,0
740,1961,459,0
604,1974,296,0
748,1960,539,0
19,2008,8,11
187,1999,69,0
432,1985,118,5
563,1976,187,2
346,2010,5,0
640,1971,224,16
756,1959,289,0
914,2014,820,0
451,1984,140,3
279,1993,87,6
435,1985,140,26
1056,2021,840,9
815,1953,626,0
64,2006,18,21
926,2015,18,0
813,1953,675,0
514,1979,206,0
85,2005,24,1
440,1984,84,0
796,1955,519,1
802,1954,478,1
325,1990,105,0
636,1971,307,0
445,1984,158,3
136,2002,62,0
195,1998,14,29
867,2012,155,21
269,1994,107,0
651,1970,360,6
509,1980,137,54
538,1978,233,2
46,2007,27,0
2,2009,18,15
453,1983,193,0
727,1963,397,0
143,2001,21,1
905,2014,820,0
348,2010,17,161
390,1987,105,4
991,2018,830,18
628,1972,306,9
416,1986,173,0
836,1950,701,6
365,1989,161,0
524,1979,137,3
749,1960,494,0
323,1990,119,9
394,1987,123,2
472,1982,118,0
148,2001,14,40
128,2002,66,0
890,2013,4,133
265,1994,107,0
534,1978,240,0
18,2008,7,2
703,1965,347,0
372,1988,141,0
363,1989,133,4
894,2013,20,272
731,1962,418,0
413,1986,176,0
558,1977,178,19
653,1970,340,0
156,2001,61,0
974,2017,826,4
375,1988,156,2
261,1994,108,0
278,1993,22,0
64,2006,17,6
428,1985,176,1
585,1975,232,0
138,2002,14,37
932,2015,831,16
1055,2021,846,41
1060,2021,853,0
264,1994,111,0
99,2004,45,0
583,1975,231,16
261,1994,65,0
638,1971,338,0
452,1983,172,3
272,1994,56,6
199,1998,22,4
794,1955,513,0
1041,2020,1,230
787,1956,630,0
672,1968,304,12
747,1960,386,1
407,1986,117,22
877,2012,13,95
620,1972,223,3
88,2005,31,60
573,1976,223,29
866,2012,814,21
726,1963,394,0
655,1970,293,0
411,1986,119,2
623,1972,199,0
477,1982,172,1
415,1986,163,14
842,2011,4,20
223,1997,22,6
628,1972,339,0
772,1958,502,0
403,1987,170,12
758,1959,563,0
582,1975,267,0
324,1990,102,22
51,2007,26,0
398,1987,169,0
795,1955,475,7
774,1958,513,0
230,1996,64,1
1130,2024,860,6
17,2009,18,95
289,1992,95,10
774,1958,592,0
685,1967,364,9
455,1983,196,0
465,1983,118,6
673,1968,347,0
553,1977,261,0
403,1987,163,1
860,2012,20,18
542,1978,222,24
315,1991,110,9
597,1974,318,0
894,2013,815,23
862,2012,1,45
440,1984,173,12
689,1967,328,10
1054,2021,847,0
1034,2020,846,36
567,1976,182,52
416,1986,112,0
402,1987,157,0
721,1963,439,0
726,1963,374,0
805,1954,686,0
32,2008,6,9
780,1957,579,25
1072,2021,815,190
709,1964,347,2
1141,2024,825,14
350,2010,9,108
430,1985,102,19
325,1990,88,0
412,1986,117,43
348,2010,15,0
949,2016,822,6
990,2018,20,50
349,2010,37,6
822,1952,475,0
780,1957,528,0
291,1992,77,5
56,2006,31,15
267,1994,102,0
811,1953,612,0
666,1969,352,0
828,1951,775,0
1026,2019,815,37
270,1994,93,0
802,1954,528,0
316,1991,117,25
626,1972,243,0
902,2014,818,4
1014,2019,1,112
783,1957,586,0
449,1984,172,5
726,1963,437,0
1075,2022,815,12
51,2007,17,10
511,1980,207,1
790,1956,633,2
31,2008,15,26
435,1985,137,21
1025,2019,832,66
418,1986,158,0
644,1970,360,6
351,2010,29,0
887,2013,813,0
1012,2019,817,6
482,1982,204,0
179,1999,37,1
730,1962,364,0
219,1997,22,6
797,1955,623,0
725,1963,401,1
459,1983,197,0
903,2014,13,12
747,1960,439,0
319,1991,137,25
815,1953,478,0
309,1991,109,4
192,1998,25,3
30,2008,7,4
559,1977,197,1
553,1977,238,4
272,1994,77,41
1131,2024,807,14
457,1983,177,16
868,2012,18,50
262,1994,94,2
952,2016,807,6
564,1976,230,0
237,1996,44,13
680,1967,373,0
396,1987,145,0
735,1962,346,0
280,1993,71,28
748,1960,456,0
901,2014,824,0
228,1996,14,4
707,1965,421,0
933,2015,833,0
201,1998,23,4
57,2006,23,7
261,1994,77,10
792,1955,478,1
430,1985,172,10
727,1963,434,0
636,1971,347,0
639,1971,280,4
252,1995,71,55
459,1983,119,0
769,1958,587,0
440,1984,170,0
126,2002,18,6
972,2017,20,86
440,1984,176,0
1018,2019,830,126
1079,2022,852,11
539,1978,222,14
1014,2019,815,13
721,1963,356,0
838,1950,669,5
1040,2020,830,128
114,2003,17,4
103,2004,15,46
807,1954,578,24.64
119,2003,50,0
384,1988,138,1
604,1974,320,0
862,2012,37,0
820,1952,728,0
440,1984,137,0
326,1990,110,0
327,1990,109,0
239,1996,77,21
376,1988,117,39
806,1954,678,0
755,1960,510,4
200,1998,71,0
346,2010,30,36
652,1970,330,0
624,1972,317,0
737,1962,436,0
642,1971,207,12
1102,2023,830,119
264,1994,49,5
607,1973,305,0
910,2014,16,0
342,2010,3,56
461,1983,198,0
877,2012,3,93
600,1974,306,10
830,1951,609,0
497,1981,118,0
1104,2023,855,2
756,1959,501,0
687,1967,351,0
828,1951,700,0
1009,2018,839,49
105,2004,17,7
566,1976,222,23
457,1983,158,8
44,2007,20,1
378,1988,159,0
841,2011,4,12
807,1954,686,0
894,2013,823,0
906,2014,818,8
726,1963,447,0
743,1961,427,0
553,1977,175,1
998,2018,830,93
1046,2020,815,125
741,1961,360,3
899,2013,8,183
771,1958,580,0
665,1969,341,6
280,1993,102,45
1083,2022,844,138
833,1950,784,0
1055,2021,822,47
1045,2020,830,189
673,1968,341,8
1105,2023,842,15
949,2016,807,6
763,1959,430,0
868,2012,20,100
674,1968,289,30
764,1959,479,27
832,1951,661,0
806,1954,654,0
529,1978,202,2
222,1997,22,6
477,1982,196,0
302,1992,109,0
335,1990,123,32
369,1989,102,60
208,1997,71,0
971,2017,4,0
245,1995,65,12
678,1968,345,18
727,1963,373,54
425,1985,181,0
1073,2021,853,0
13,2009,6,0
139,2002,11,0
836,1950,611,0
822,1952,692,0
1046,2020,154,2
751,1960,498,0
797,1955,663,0
879,2012,5,0
1016,2019,841,0
270,1994,106,0
646,1970,207,4
117,2003,35,3
950,2016,832,4
1099,2023,830,44
451,1984,123,5
649,1970,320,0
468,1982,177,2
584,1975,238,3
504,1980,217,0
168,2000,55,0
601,1974,315,0
474,1982,177,17
1071,2021,839,50
28,2008,22,11
850,2011,22,4
163,2000,64,0
876,2012,3,93
482,1982,158,15
300,1992,105,5
813,1953,554,0
622,1972,337,0
416,1986,158,0
625,1972,320,0
653,1970,357,2
599,1974,298,0
678,1968,346,12
767,1958,496,0
252,1995,50,0
636,1971,243,1
605,1973,309,0
462,1983,184,1
724,1963,341,22
561,1976,254,0
824,1952,633,8
193,1998,71,0
1025,2019,826,33
755,1960,519,0
230,1996,69,0
16,2009,3,34.5
369,1989,129,1
310,1991,81,0
330,1990,94,0
1121,2024,842,0
770,1958,580,0
444,1984,163,23
809,1953,647,9
76,2005,21,14
1078,2022,4,2
743,1961,489,0
362,1989,148,0
404,1986,173,0
112,2003,22,20
398,1987,158,4
484,1981,215,0
120,2003,17,15
578,1975,275,0
371,1989,146,0
1133,2024,848,4
521,1979,203,26
1123,2024,855,0
656,1969,369,0
382,1988,137,18
579,1975,224,15
226,1996,22,3
1131,2024,847,111
235,1996,35,62
626,1972,238,5
288,1993,65,11
1139,2024,830,354
89,2005,38,0
461,1983,184,1
781,1957,573,0
1131,2024,855,0
1079,2022,832,65
997,2018,830,93
347,2010,811,0
759,1959,553,0
818,1952,728,0
757,1959,535,0
788,1956,628,0
627,1972,250,3
806,1954,651,0
366,1989,117,62
270,1994,91,4
1122,2024,4,12
424,1985,105,27
1046,2020,840,74
613,1973,292,0
800,1954,518,1.5
413,1986,158,0
93,2004,15,15
478,1982,200,0
715,1964,403,1
287,1993,79,0
546,1977,230,0
1143,2024,817,12
201,1998,25,17
757,1959,529,3
779,1957,590,3
772,1958,539,0
353,2010,18,189
693,1966,388,0
755,1960,289,4
834,1950,778,0
779,1957,597,0
826,1951,699,0
770,1958,456,3
174,2000,63,6
1010,2019,842,0
231,1996,57,10
72,2005,21,10
537,1978,152,0
193,1998,30,14
512,1979,200,0
758,1959,541,0
587,1975,289,0
363,1989,102,27
155,2001,4,0
829,1951,741,0
254,1995,98,0
173,2000,30,98
158,2000,25,0
700,1965,385,6
1119,2023,847,160
248,1995,85,0
61,2006,15,3
954,2016,836,0
863,2012,5,0
315,1991,127,0
391,1987,110,4
317,1991,133,0
683,1967,278,11
638,1971,328,51
564,1976,172,7
143,2001,30,26
707,1965,424,0
1054,2021,853,0
1011,2019,20,22
265,1994,49,5
828,1951,657,0
269,1994,55,19
572,1976,252,10
222,1997,75,2
753,1960,427,0
541,1978,200,0
370,1989,159,1
264,1994,81,0
1115,2023,842,46
1004,2018,20,256
807,1954,672,0
807,1954,518,1.5
1040,2020,822,161
803,1954,684,0
360,1989,117,29
415,1986,105,12
815,1953,625,0
626,1972,333,3
595,1974,199,9
335,1990,88,6
805,1954,673,2
532,1978,158,0
727,1963,420,0
241,1995,49,2
266,1994,56,1
870,2012,17,124
521,1979,222,35
783,1957,592,0
594,1974,224,22
54,2006,22,0
1110,2023,832,92
370,1989,110,4
598,1974,313,0
854,2011,10,0
88,2005,22,38
1069,2021,839,46
762,1959,513,0
401,1987,157,0
442,1984,182,24
363,1989,55,3
1094,2022,815,280
9,2009,4,13
307,1991,110,0
1124,2024,817,0
1047,2020,1,347
1013,2019,830,51
1084,2022,832,133
872,2012,4,179
950,2016,828,0
417,1986,123,0
1036,2020,832,23
531,1978,197,0
1059,2021,815,84
677,1968,340,0
13,2009,5,20
97,2004,21,10
129,2002,17,2
364,1989,148,0
639,1971,320,0
600,1974,275,0
835,1950,518,0
592,1974,293,0
761,1959,518,0
627,1972,238,9
181,1999,41,0
843,2011,814,2
737,1962,376,0
798,1955,496,2
418,1986,118,0
1008,2018,840,6
964,2016,835,1
749,1960,516,0
789,1956,449,0
419,1986,84,8
90,2004,18,3
845,2011,4,51
772,1958,541,0
80,2005,15,31
881,2013,4,18
27,2008,8,51
414,1986,102,48
1063,2021,841,1
364,1989,112,0
30,2008,20,13
430,1985,186,0
807,1954,478,8
368,1989,77,15
296,1992,95,66
541,1978,152,0
832,1951,777,0
761,1959,477,0
395,1987,102,35
331,1990,127,1
537,1978,182,31
469,1982,118,0
462,1983,194,0
824,1952,525,0
741,1961,289,1
1108,2023,852,2
1102,2023,839,6
390,1987,163,1
54,2006,18,11
865,2012,30,2
522,1979,234,0
329,1990,99,0
650,1970,356,25
52,2007,21,21
12,2009,67,3
235,1996,71,79
1107,2023,832,82
5,2009,8,3
879,2012,20,281
1094,2022,855,6
913,2014,818,19
585,1975,296,0
736,1962,437,0
718,1964,382,0
893,2013,18,54
982,2017,830,68
269,1994,110,4
216,1997,35,43
331,1990,102,63
526,1979,236,0
651,1970,278,14
915,2014,3,274
510,1980,197,6
1101,2023,830,93
557,1977,251,0
787,1956,427,0
477,1982,175,7
692,1966,387,6
354,2010,22,47
837,1950,654,0
1105,2023,822,4
746,1960,439,0
653,1970,224,3
252,1995,93,0
774,1958,496,0
1084,2022,830,208
708,1965,408,0
146,2001,50,1
704,1965,386,2
1133,2024,832,154
834,1950,660,0
170,2000,25,0
815,1953,797,0
776,1957,573,0
984,2017,826,4
453,1983,173,0
586,1975,276,0
1038,2020,841,2
823,1952,705,0
501,1980,140,0
896,2013,820,0
318,1991,95,69
779,1957,549,0
897,2013,820,0
623,1972,182,0
453,1983,163,4
849,2011,16,10
758,1959,562,0
486,1981,152,0
358,1989,137,0
1021,2019,830,181
888,2013,824,0
124,2002,62,0
762,1959,514,0
149,2001,23,25
1046,2020,817,112
342,2010,67,1
621,1972,278,0
858,2011,815,14
329,1990,103,4
162,2000,37,0
985,2017,822,244
571,1976,277,0
441,1984,112,0
1109,2023,840,45
385,1988,168,0
1125,2024,830,110
20,2008,12,0
1006,2018,817,146
701,1965,304,0
670,1968,341,0
733,1962,465,0
789,1956,496,0
17,2009,4,26
551,1977,256,0
1025,2019,822,249
307,1991,57,2
432,1985,77,0
711,1964,404,0
412,1986,110,0
267,1994,78,6
983,2017,836,5
339,2010,10,0
1111,2023,846,75
816,1953,708,0
838,1950,593,9
221,1997,49,35
1037,2020,847,0
119,2003,43,8
549,1977,257,0
890,2013,824,0
772,1958,455,0
852,2011,155,27
1010,2019,20,12
421,1985,84,0
149,2001,35,7
440,1984,188,0
839,1950,796,0
427,1985,137,13
880,2013,17,8
1054,2021,1,69
76,2005,13,2
791,1956,641,0
481,1982,181,2
161,2000,60,0
153,2001,30,94
1110,2023,842,22
710,1964,403,0
235,1996,65,4
859,2011,37,0
473,1982,208,0
74,2005,21,10
753,1960,520,0
204,1998,35,20
839,1950,647,11
703,1965,328,19
512,1979,173,0
364,1989,114,0
556,1977,260,0
361,1989,137,3
345,2010,13,67
304,1992,55,18
861,2012,811,8
373,1988,156,0
615,1973,182,2
381,1988,105,16
426,1985,119,0
565,1976,265,0
321,1990,88,0
1071,2021,8,10
638,1971,262,0
422,1985,173,16
1078,2022,849,0
829,1951,633,12
622,1972,293,0
820,1952,615,0
630,1972,278,12
382,1988,127,5
42,2007,4,48
829,1951,734,2
714,1964,374,0
263,1994,22,7
878,2012,818,12
520,1979,207,12
990,2018,1,33
671,1968,370,6
664,1969,345,1
399,1987,118,3
702,1965,405,0
184,1999,65,2
346,2010,17,128
1109,2023,844,80
287,1993,91,7
1028,2019,154,8
104,2004,42,6
708,1965,364,25
542,1978,119,11
272,1994,88,0
479,1982,209,0
827,1951,729,0
603,1974,321,0
798,1955,620,1.33
233,1996,49,6
32,2008,7,4
365,1989,110,4
415,1986,77,6
